Product Key,Product Name,Product Type,Product Family,Product Line,Product Group,Product Description,Sku Number,Price,Cost Amount,Quantity on Hand
711,711-PIXMA MG2920 Wireless All In One Printer,Computers,Printing,Printers,Canon,PIXMA MG2920 Wireless All In One Printer,PR8165177177,99.0,34.416059231,3
712,712-MFC J485DW Wireless All In,Computers,Printing,Printers,Brother,MFC J485DW Wireless All In,PR4490063892,472.0,31.824800763,1
713,713-SELPHY CP910 Wireless Compact Photo Printer   White,Computers,Printing,Printers,Canon,SELPHY CP910 Wireless Compact Photo Printer   White,PR3613694585,178.0,86.453471035,3
714,714-Expression Premium XP 830 All In,Computers,Printing,Printers,Epson,Expression Premium XP 830 All In,PR3218207906,288.0,42.011507495,2
715,715-WorkForce ET 4550 EcoTank Wireless All In,Computers,Printing,Printers,Epson,WorkForce ET 4550 EcoTank Wireless All In,PR7131799956,109.5,68.893125819,3
716,716-PIXMA MG6821 Wireless All In One Printer,Computers,Printing,Printers,Canon,PIXMA MG6821 Wireless All In One Printer,PR2421843024,57.0,10.888091377,2
717,717-WorkForce Pro WF 4630 Wireless All In,Computers,Printing,Printers,Epson,WorkForce Pro WF 4630 Wireless All In,PR5879167989,293.5,9.4789843,1
718,718-DeskJet 2545 Wireless All In One Printer,Computers,Printing,Printers,HP,DeskJet 2545 Wireless All In One Printer,PR1224167440,99.0,19.354105914,2
719,719-ENVY 5530 Wireless e All In,Computers,Printing,Printers,HP,ENVY 5530 Wireless e All In,PR8672774093,199.0,8.639596116,1
720,720-MFC L2740DW Wireless Black and,Computers,Printing,Printers,Brother,MFC L2740DW Wireless Black and,PR3844468297,1831.5,223.410792259,1
721,721-MFC J885DW Wireless All In,Computers,Printing,Printers,Brother,MFC J885DW Wireless All In,PR3521097120,115.0,71.01312247,3
722,722-LaserJet Pro MFP M127fw Wireless Black and White All,Computers,Printing,Printers,HP,LaserJet Pro MFP M127fw Wireless Black and White All,PR2894934603,99.0,11.491810635,1
723,723-Laserjet Pro m252dw Wireless Color Printer   Gray,Computers,Printing,Printers,HP,Laserjet Pro m252dw Wireless Color Printer   Gray,PR6329905813,115.0,155.233010069,3
724,724-PIXMA MG3620 Wireless All In One Printer,Computers,Printing,Printers,Canon,PIXMA MG3620 Wireless All In One Printer,PR3036441810,498.0,9.540573769,1
725,725-WorkForce WF 7620 Wireless Wide Format All,Computers,Printing,Printers,Epson,WorkForce WF 7620 Wireless Wide Format All,PR2855924592,414.0,23.42520165,1
726,726-WorkForce WF 100 Mobile Wireless Printer   Black,Computers,Printing,Printers,Epson,WorkForce WF 100 Mobile Wireless Printer   Black,PR7951635235,57.0,57.994661862,2
727,727-HL L2320D Black and,Computers,Printing,Printers,Brother,HL L2320D Black and,PR2867634032,193.5,25.035376229,1
728,728-Expression ET 2550 EcoTank Wireless All In,Computers,Printing,Printers,Epson,Expression ET 2550 EcoTank Wireless All In,PR3474169991,613.5,18.210458385,1
729,729-LaserJet Pro m451dw Wireless Color Printer   Black/Gray,Computers,Printing,Printers,HP,LaserJet Pro m451dw Wireless Color Printer   Black/Gray,PR1548260358,214.5,10.846231339,1
730,730-Officejet 100 Wireless Printer   Gray/Black,Computers,Printing,Printers,HP,Officejet 100 Wireless Printer   Gray/Black,PR8732923036,120.0,52.742005682,2
731,731-User) (1 Year Subscription)   Windows,Computers,Printing,Printers,Antivirus+ Security 10 (1,User) (1 Year Subscription)   Windows,PR8837839983,293.5,11.625604335,1
732,732-HL 3170CDW Color Laser Printer   Black,Computers,Printing,Printers,Brother,HL 3170CDW Color Laser Printer   Black,PR9282729599,1527.0,17.088500132,1
733,733-imageCLASS MF212w Wireless Black and White Laser Printer,Computers,Printing,Printers,Canon,imageCLASS MF212w Wireless Black and White Laser Printer,PR9492250477,592.5,70.385218637,1
734,734-MFC 9130CW Digital Color Laser All in,Computers,Printing,Printers,Brother,MFC 9130CW Digital Color Laser All in,PR6885372081,241.0,170.715251155,2
735,735-Expression Home XP 420 Small in,Computers,Printing,Printers,Epson,Expression Home XP 420 Small in,PR7073340787,109.5,23.80060745,3
736,736-ENVY 4520 Wireless All In One Printer,Computers,Printing,Printers,HP,ENVY 4520 Wireless All In One Printer,PR6515365756,1501.0,28.785151523,1
737,737-Officejet Pro 6830 Wireless e All In,Computers,Printing,Printers,HP,Officejet Pro 6830 Wireless e All In,PR9915729661,540.0,18.463896265,1
738,738-ENVY 5660 Wireless e All In,Computers,Printing,Printers,HP,ENVY 5660 Wireless e All In,PR2424614720,582.0,9.649375709,1
739,739-Officejet Pro 8610 e All in,Computers,Printing,Printers,HP,Officejet Pro 8610 e All in,PR6383602034,120.0,159.705515693,3
740,740-PIXMA MX492 Wireless All In One Printer,Computers,Printing,Printers,Canon,PIXMA MX492 Wireless All In One Printer,PR1903491983,619.0,17.837360477,1
741,741-WorkForce WF 2650 Wireless All In,Computers,Printing,Printers,Epson,WorkForce WF 2650 Wireless All In,PR2321610243,2834.5,140.080506472,1
742,742-Officejet 5740 Wireless e All in,Computers,Printing,Printers,HP,Officejet 5740 Wireless e All in,PR2565020351,886.5,112.76009156,2
743,743-OfficeJet 4650 Wireless All In One Printer,Computers,Printing,Printers,HP,OfficeJet 4650 Wireless All In One Printer,PR2120240111,230.5,101.348861794,3
744,744-WorkForce WF 3620 Wireless All In,Computers,Printing,Printers,Epson,WorkForce WF 3620 Wireless All In,PR2880218645,235.5,129.804030632,2
745,745-ENVY 7640 Wireless e All in,Computers,Printing,Printers,HP,ENVY 7640 Wireless e All in,PR2540507804,340.5,95.823934641,3
746,746-OfficeJet 3830 Wireless All In One Printer,Computers,Printing,Printers,HP,OfficeJet 3830 Wireless All In One Printer,PR9903505886,109.5,60.932323754,2
747,747-PIXMA MX922 Network Ready Wireless All In,Computers,Printing,Printers,Canon,PIXMA MX922 Network Ready Wireless All In,PR7227126666,214.5,47.353604759,3
748,748-Officejet Pro 8620 e All in,Computers,Printing,Printers,HP,Officejet Pro 8620 e All in,PR4658079167,361.5,64.793085644,2
749,749-LaserJet Pro P1102w Wireless Black and White Printer,Computers,Printing,Printers,HP,LaserJet Pro P1102w Wireless Black and White Printer,PR7904104453,120.0,45.473184253,3
750,750-Expression Premium XP 630 All In,Computers,Printing,Printers,Epson,Expression Premium XP 630 All In,PR2400833949,193.5,10.809452206,1
751,751-PowerShot ELPH 160 20.0 Megapixel Digital Camera   Silver,Photography,Cameras & Camcorders,SLR Cameras,Canon,PowerShot ELPH 160 20.0 Megapixel Digital Camera   Silver,CC2010064736,1180.5,103.942802404,1
752,752-PowerShot ELPH 170 IS 20.0 Megapixel Digital Camera   Blue,Photography,Cameras & Camcorders,SLR Cameras,Canon,PowerShot ELPH 170 IS 20.0 Megapixel Digital Camera   Blue,CC8665148731,335.5,239.566388133,2
753,753-PowerShot SX530 HS Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,PowerShot SX530 HS Digital Camera   Black,CC5566572886,319.5,49.294419471,1
754,754-PowerShot SX610 HS 20.2 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,PowerShot SX610 HS 20.2 Megapixel Digital Camera   Black,CC7133054377,1117.5,84.823833854,1
755,755-PowerShot ELPH 350 HS 20.2 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,PowerShot ELPH 350 HS 20.2 Megapixel Digital Camera   Black,CC8162109989,246.0,12.810192403,1
756,756-PowerShot SX710 HS 20.3 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,PowerShot SX710 HS 20.3 Megapixel Digital Camera   Black,CC8065946590,535.0,10.010747495,1
757,757-instax mini 8 Instant Film Camera   Blue,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,instax mini 8 Instant Film Camera   Blue,CC5858523321,645.0,28.49346873,1
758,758-instax mini 8 Instant Film Camera   Pink,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,instax mini 8 Instant Film Camera   Pink,CC4856097575,445.5,24.239158341,1
759,759-instax Mini 8 Instant Film Camera   Raspberry,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,instax Mini 8 Instant Film Camera   Raspberry,CC7140990250,414.0,114.970725944,3
760,760-instax Mini 8 Instant Film Camera   Grape,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,instax Mini 8 Instant Film Camera   Grape,CC8822623921,183.0,123.148736775,2
761,761-XP80 16.4 Megapixel Waterproof Digital Camera   Yellow,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,XP80 16.4 Megapixel Waterproof Digital Camera   Yellow,CC3330671109,487.5,3.3111791,1
762,762-instax mini 8 Instant Film Camera   White,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,instax mini 8 Instant Film Camera   White,CC7870105494,356.5,233.727460398,2
763,763-instax mini 8 Instant Film Camera   Yellow,Photography,Cameras & Camcorders,SLR Cameras,Fujifilm,instax mini 8 Instant Film Camera   Yellow,CC1947858475,235.5,4.307551313,1
764,764-Coolpix S3700 20.1 Megapixel Digital Camera   Silver,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix S3700 20.1 Megapixel Digital Camera   Silver,CC1635447560,214.5,49.299454947,2
765,765-Coolpix S7000 16.0 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix S7000 16.0 Megapixel Digital Camera   Black,CC3210934434,151.5,14.948465669,1
766,766-Coolpix S9900 16.0 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix S9900 16.0 Megapixel Digital Camera   Black,CC4227575031,146.5,7.757279256,1
767,767-Coolpix L32 20.1 Megapixel Digital Camera   Red,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix L32 20.1 Megapixel Digital Camera   Red,CC3646176464,661.0,341.751891391,3
768,768-Coolpix L840 16.0 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix L840 16.0 Megapixel Digital Camera   Black,CC2390234995,120.0,57.409696197,2
769,769-Coolpix L840 16.0 Megapixel Digital Camera   Plum,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix L840 16.0 Megapixel Digital Camera   Plum,CC8716688389,655.5,14.953510171,1
770,770-Coolpix P530 16.1 Megapixel Digital Camera   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix P530 16.1 Megapixel Digital Camera   Black,CC5923567275,162.0,18.644123314,1
771,771-Coolpix AW130 16.0 Megapixel Waterproof Digital Camera   Orange,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Coolpix AW130 16.0 Megapixel Waterproof Digital Camera   Orange,CC6035416300,503.5,62.791418825,1
772,772-TG 860 16.0 Megapixel Waterproof Digital Camera,Photography,Cameras & Camcorders,SLR Cameras,Olympus,TG 860 16.0 Megapixel Waterproof Digital Camera,CC5502291466,146.5,11.498753353,1
773,773-Snap 10.0 Megapixel Digital Camera   White,Photography,Cameras & Camcorders,SLR Cameras,Polaroid,Snap 10.0 Megapixel Digital Camera   White,CC5006792423,178.0,116.17176971,3
774,774-DSC W830 20.1 Megapixel Digital Camera,Photography,Cameras & Camcorders,SLR Cameras,Sony,DSC W830 20.1 Megapixel Digital Camera,CC3906999308,325.0,54.675726707,2
775,775-DSC WX350 18.2 Megapixel Digital Camera,Photography,Cameras & Camcorders,SLR Cameras,Sony,DSC WX350 18.2 Megapixel Digital Camera,CC7073627272,52.0,20.799588181,3
776,776-EOS Rebel SL1 DSLR Camera with EF S 18 55mm f/3.5,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel SL1 DSLR Camera with EF S 18 55mm f/3.5,CC3149304413,256.5,41.918553095,1
777,777-Bundle EOS Rebel T5i with EF S 18 55mm IS STM Kit,Photography,Cameras & Camcorders,SLR Cameras,Canon,Bundle EOS Rebel T5i with EF S 18 55mm IS STM Kit,CC1925096041,970.5,5.323254839,1
778,778-D3200 DSLR Camera with 18 55mm VR Lens   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D3200 DSLR Camera with 18 55mm VR Lens   Black,CC7844364524,913.0,57.238565411,1
779,779-Bundle Coolpix P530 Digital Camera,Photography,Cameras & Camcorders,SLR Cameras,Nikon,Bundle Coolpix P530 Digital Camera,CC7268002225,346.0,52.746859424,1
780,780-D3300 DSLR Camera with 18 55mm VR Lens   Red,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D3300 DSLR Camera with 18 55mm VR Lens   Red,CC4802504502,346.0,17.716069924,1
781,781-D7200 DSLR Camera with 18 140mm Lens   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D7200 DSLR Camera with 18 140mm Lens   Black,CC7369619018,52.0,6.461393283,1
782,782-EOS Rebel T5i DSLR Camera (Body Only)   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel T5i DSLR Camera (Body Only)   Black,CC3975850884,115.0,87.136672882,2
783,783-EOS 7D Mark II DSLR Camera (Body Only)   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS 7D Mark II DSLR Camera (Body Only)   Black,CC6387514096,251.5,9.883846212,1
784,784-EOS 70D DSLR Camera with EF S 18 135mm STM Lens Video Creator Kit,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS 70D DSLR Camera with EF S 18 135mm STM Lens Video Creator Kit,CC9844406705,115.0,61.575757941,2
785,785-EOS T6i DSLR Camera with EF S 18 55mm STM Lens Video Creator Kit,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS T6i DSLR Camera with EF S 18 55mm STM Lens Video Creator Kit,CC1969052412,172.5,136.744455814,3
786,786-EOS Rebel T5i DSLR Camera with 18 55mm IS STM and 55 250mm IS II Lenses,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel T5i DSLR Camera with 18 55mm IS STM and 55 250mm IS II Lenses,CC6945435926,120.0,218.272346939,2
787,787-EOS Rebel T5i DSLR Camera with 18 135mm IS STM Lens   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel T5i DSLR Camera with 18 135mm IS STM Lens   Black,CC8271824405,991.5,9.95580003,1
788,788-Bundle EOS Rebel T6i Wi Fi Digital SLR Camera & EF S 18,Photography,Cameras & Camcorders,SLR Cameras,Canon,Bundle EOS Rebel T6i Wi Fi Digital SLR Camera & EF S 18,CC9509253494,57.0,78.608598297,2
789,789-D7100 DSLR Camera with 18 140mm VR Lens   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D7100 DSLR Camera with 18 140mm VR Lens   Black,CC8439279703,162.0,35.969841674,3
790,790-EOS 5D Mark III DSLR Camera with 24 70mm f/4L IS Lens   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS 5D Mark III DSLR Camera with 24 70mm f/4L IS Lens   Black,CC2874459457,650.5,113.105581929,2
791,791-D5300 DSLR Camera with 18 55mm VR Lens   Red,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D5300 DSLR Camera with 18 55mm VR Lens   Red,CC1987028200,1201.5,44.937676576,1
792,792-D5300 DSLR Camera with 18 55mm VR Lens   Gray,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D5300 DSLR Camera with 18 55mm VR Lens   Gray,CC6108934154,267.0,19.739421163,1
793,793-EOS Rebel T6i DSLR Camera with EF S 18 135mm IS STM Lens,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel T6i DSLR Camera with EF S 18 135mm IS STM Lens,CC1564037896,661.0,196.417299637,3
794,794-EOS Rebel SL1 Camera+EF S 18 55 IS STM Lens+32GB+Battery+Case+Flash+Tele/Wide Lenses+Tripod+Acc Kit,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel SL1 Camera+EF S 18 55 IS STM Lens+32GB+Battery+Case+Flash+Tele/Wide Lenses+Tripod+Acc Kit,CC7176521743,120.0,215.440747526,2
795,795-D610 DSLR Camera (Body Only)   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D610 DSLR Camera (Body Only)   Black,CC2078747870,540.0,108.915519825,3
796,796-D5300 DSLR Camera (Body Only)   Black,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D5300 DSLR Camera (Body Only)   Black,CC4264910273,178.0,108.703101642,2
797,797-D5500 DSLR Camera (Body Only)   Red,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D5500 DSLR Camera (Body Only)   Red,CC7687084301,671.5,62.547724118,1
798,798-EOS Rebel T6i DSLR Camera (Body Only)   Black,Photography,Cameras & Camcorders,SLR Cameras,Canon,EOS Rebel T6i DSLR Camera (Body Only)   Black,CC2708662406,99.0,5.149696949,1
799,799-D3300 DSLR Camera with 18 55mm VR Lens   Gray,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D3300 DSLR Camera with 18 55mm VR Lens   Gray,CC6473735818,682.0,59.465352317,1
800,800-D3200 DSLR Camera with 18 55mm VR II and 55 200mm VR II Lenses,Photography,Cameras & Camcorders,SLR Cameras,Nikon,D3200 DSLR Camera with 18 55mm VR II and 55 200mm VR II Lenses,CC2569387243,183.0,116.100550402,2
801,"801-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Insignia™,"32"" Class (31.5"" Diag.)   LED   1080p",TV1474443600,1291.0,40.53225258,1
802,"802-60"" Class (59.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,LG,"60"" Class (59.5"" Diag.)   LED   2160p",TV6622745572,99.0,35.851107968,2
803,"803-65"" Class (64.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,Samsung,"65"" Class (64.5"" Diag.)   LED   2160p",TV9124221573,571.5,139.32506834,1
804,"804-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,Samsung,"55"" Class (54.6"" Diag.)   LED   2160p",TV4034485237,162.0,43.21582987,1
805,"805-50"" Class (49.5"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,Samsung,"50"" Class (49.5"" Diag.)   LED   2160p",TV5048787878,377.5,70.643983749,1
806,"806-40"" Class (40"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Samsung,"40"" Class (40"" Diag.)   LED   1080p",TV6120561984,120.0,171.196631818,2
807,"807-60"" Class (60"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,Samsung,"60"" Class (60"" Diag.)   LED   2160p",TV7020911187,62.5,198.159395577,3
808,"808-48"" Class (47.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Samsung,"48"" Class (47.6"" Diag.)   LED   1080p",TV1731301206,5779.5,164.202779063,1
809,"809-28"" Class (27 1/2"" Diag.)   LED",Entertainment,TV & Home Theater,Smart TV,Samsung,"28"" Class (27 1/2"" Diag.)   LED",TV1227978753,5464.5,125.24603431,1
810,"810-65"" Class (64.5"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Smart TV,Samsung,"65"" Class (64.5"" Diag.)   LED   Curved",TV4038053384,62.5,191.527473482,2
811,"811-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Samsung,"32"" Class (31.5"" Diag.)   LED   1080p",TV8849738230,193.5,11.857959319,1
812,"812-32"" Class (31.5"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Samsung,"32"" Class (31.5"" Diag.)   LED   1080p",TV1293282224,603.0,186.918393998,2
813,"813-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,Samsung,"55"" Class (54.6"" Diag.)   LED   2160p",TV2696767864,151.5,35.936963952,1
814,"814-24"" Class (23 5/8"" Diag.)   LED",Entertainment,TV & Home Theater,Smart TV,Samsung,"24"" Class (23 5/8"" Diag.)   LED",TV4324357364,230.5,326.396737855,2
815,"815-55"" Class (54.6"" Diag.)   LED   Curved",Entertainment,TV & Home Theater,Smart TV,Samsung,"55"" Class (54.6"" Diag.)   LED   Curved",TV5976042083,109.5,30.579444472,1
816,"816-40"" Class (40"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Samsung,"40"" Class (40"" Diag.)   LED   1080p",TV8384798814,514.0,67.459627027,1
817,"817-55"" Class (54.6"" Diag.)   LED   2160p",Entertainment,TV & Home Theater,Smart TV,Samsung,"55"" Class (54.6"" Diag.)   LED   2160p",TV9587963436,162.0,205.497762741,3
818,"818-55"" Class (54.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Samsung,"55"" Class (54.6"" Diag.)   LED   1080p",TV3114891214,319.5,30.872639382,1
819,"819-AQUOS   50"" Class (49.6"" Diag.)   LED",Entertainment,TV & Home Theater,Smart TV,Sharp,"AQUOS   50"" Class (49.6"" Diag.)   LED",TV6362783823,613.5,180.613995999,3
820,"820-43"" Class (42.6"" Diag.)   LED   1080p",Entertainment,TV & Home Theater,Smart TV,Sharp,"43"" Class (42.6"" Diag.)   LED   1080p",TV5112973101,99.0,55.85394377,2
