Store Key,Product Key,Adjustment Date,Adjustment Quantity,Adjustment Reason
719,576,2025-02-20,-10,Theft
705,721,2024-04-16,-10,Theft
984,214,2021-10-29,-10,Theft
204,371,2023-08-17,-3,Theft
819,646,2023-02-07,-11,Theft
525,239,2025-03-30,-9,Damage
12,225,2023-01-18,5,Cycle Count Correction
58,269,2024-02-12,-7,Expiration
270,930,2023-08-27,-2,Damage
815,444,2021-11-18,-3,Cycle Count Correction
831,12,2024-12-15,-4,Cycle Count Correction
725,163,2022-01-19,-13,Theft
642,826,2025-10-15,-5,Theft
630,254,2024-08-30,-4,Expiration
889,970,2023-05-14,-13,Theft
24,91,2025-03-17,-3,Expiration
594,686,2022-08-10,-1,Damage
192,959,2023-07-17,-8,Theft
555,882,2022-04-04,-13,Theft
247,142,2025-10-16,-12,Other
302,283,2022-09-10,-7,Damage
922,768,2025-06-03,-1,Theft
974,81,2022-08-27,-9,Theft
870,926,2024-10-26,-5,Theft
8,501,2021-10-12,-14,Theft
625,332,2021-11-26,-12,Cycle Count Correction
845,594,2022-09-02,-10,Theft
71,695,2023-08-26,-4,Expiration
902,1050,2025-03-29,-8,Theft
550,107,2022-12-30,-11,Damage
341,396,2022-07-03,-5,Cycle Count Correction
473,970,2025-02-05,-3,Theft
84,580,2022-03-26,-5,Theft
383,155,2021-12-22,-12,Damage
360,183,2022-10-28,-4,Damage
953,701,2024-04-30,-5,Damage
657,986,2023-01-10,-2,Theft
531,777,2025-03-28,-2,Expiration
882,933,2022-04-25,-4,Expiration
912,2,2023-06-13,-2,Theft
383,702,2023-09-15,-3,Damage
625,727,2022-09-18,-12,Damage
334,139,2024-03-02,-8,Expiration
247,344,2024-01-30,-13,Other
611,469,2025-06-20,-4,Theft
734,1006,2021-11-21,-13,Theft
567,481,2022-04-28,-1,Theft
89,85,2024-01-23,14,Cycle Count Correction
443,594,2025-06-29,10,Cycle Count Correction
625,720,2025-04-29,-7,Damage
303,588,2024-08-24,-9,Damage
321,291,2024-07-04,-1,Theft
615,1088,2022-03-09,-10,Expiration
438,237,2023-09-18,-12,Theft
874,526,2023-01-30,-11,Damage
96,376,2025-05-21,-2,Expiration
594,524,2025-04-20,-12,Theft
184,18,2021-11-21,-5,Damage
359,127,2022-08-04,-4,Cycle Count Correction
818,991,2022-06-28,-7,Theft
359,192,2024-01-21,-4,Expiration
177,780,2022-03-17,-7,Expiration
571,102,2023-09-06,-14,Other
784,315,2021-11-27,-3,Theft
911,1069,2025-03-11,-14,Expiration
321,469,2024-07-29,-8,Cycle Count Correction
909,777,2023-06-10,-1,Damage
893,879,2025-06-08,-3,Theft
473,302,2025-06-07,13,Cycle Count Correction
67,695,2024-09-14,-1,Damage
89,1066,2024-01-11,1,Cycle Count Correction
831,361,2025-05-01,-8,Theft
12,59,2023-06-09,-13,Theft
719,1064,2023-02-19,-6,Theft
400,1086,2021-10-15,-2,Cycle Count Correction
341,109,2025-03-22,-10,Theft
874,636,2023-07-20,-2,Damage
129,637,2024-02-08,-11,Damage
885,305,2024-10-07,-14,Theft
440,306,2023-04-07,-12,Damage
200,625,2022-06-21,-5,Theft
170,1088,2022-03-08,-10,Damage
327,920,2024-12-16,2,Cycle Count Correction
523,638,2025-03-11,-9,Damage
960,899,2024-12-13,-2,Expiration
687,863,2021-11-01,-2,Damage
455,863,2025-10-11,-1,Damage
591,91,2023-08-26,-6,Damage
898,909,2025-08-19,-11,Other
966,323,2025-08-25,3,Cycle Count Correction
199,752,2023-09-29,-1,Cycle Count Correction
96,934,2021-09-14,-6,Cycle Count Correction
717,183,2024-11-15,-1,Theft
966,820,2023-06-02,-8,Damage
170,414,2024-05-23,-9,Other
359,515,2022-10-09,-1,Expiration
992,320,2024-06-26,-3,Cycle Count Correction
473,415,2023-03-30,5,Cycle Count Correction
355,286,2022-04-14,-2,Theft
657,698,2022-03-04,-7,Theft
979,788,2025-08-19,-1,Damage
305,856,2022-12-30,-1,Expiration
942,937,2022-02-02,-9,Cycle Count Correction
21,718,2023-01-07,11,Cycle Count Correction
741,140,2025-01-09,-3,Expiration
734,832,2025-08-28,-8,Cycle Count Correction
36,994,2024-02-09,-9,Expiration
974,777,2024-11-26,-13,Damage
984,157,2024-09-22,-12,Expiration
288,380,2023-07-05,-14,Cycle Count Correction
400,1078,2023-10-26,-9,Expiration
763,856,2024-09-16,-14,Other
241,916,2024-11-11,-2,Cycle Count Correction
58,885,2024-01-14,-7,Expiration
270,602,2024-04-12,1,Cycle Count Correction
326,375,2025-05-18,-6,Cycle Count Correction
19,233,2021-08-23,-11,Other
443,50,2022-10-01,-11,Damage
544,54,2025-02-14,-4,Damage
885,330,2025-09-29,-8,Damage
367,157,2025-09-26,-5,Theft
992,1020,2025-06-19,-7,Theft
12,778,2023-12-23,-8,Cycle Count Correction
241,82,2022-12-10,-11,Theft
705,73,2023-07-19,-5,Damage
819,633,2025-07-06,-7,Damage
270,556,2022-01-18,-5,Damage
555,1089,2023-04-28,-8,Theft
70,150,2023-04-06,-13,Theft
958,690,2023-11-24,-13,Theft
981,669,2021-11-05,-7,Damage
367,498,2023-02-26,-11,Theft
882,610,2021-10-10,-10,Theft
70,543,2024-04-06,-2,Theft
594,92,2023-07-06,-10,Expiration
788,584,2023-12-01,-2,Damage
912,515,2023-12-20,-12,Damage
250,296,2022-02-25,13,Cycle Count Correction
33,452,2022-09-15,-7,Theft
973,920,2023-12-25,-3,Theft
523,680,2021-11-27,12,Cycle Count Correction
615,18,2023-10-02,6,Cycle Count Correction
58,178,2022-06-16,-11,Cycle Count Correction
425,666,2024-06-19,-11,Cycle Count Correction
902,465,2025-06-18,-10,Damage
741,481,2023-04-14,-10,Expiration
314,588,2024-12-07,-14,Theft
6,827,2025-01-12,-13,Theft
770,346,2022-04-05,1,Cycle Count Correction
6,998,2022-09-07,-1,Damage
664,314,2023-01-30,-5,Theft
567,90,2025-06-03,-14,Theft
321,352,2025-05-11,-8,Theft
882,387,2024-05-09,-5,Theft
71,591,2025-02-26,-6,Theft
24,81,2021-09-15,-12,Theft
359,541,2023-10-20,-4,Damage
788,35,2021-09-07,13,Cycle Count Correction
669,871,2022-03-16,12,Cycle Count Correction
8,685,2022-06-18,-2,Cycle Count Correction
664,328,2025-02-02,-2,Cycle Count Correction
84,845,2023-12-27,-13,Damage
831,1067,2022-08-30,-12,Theft
409,422,2023-04-06,3,Cycle Count Correction
417,459,2022-08-28,-4,Damage
801,236,2021-10-28,-12,Damage
567,149,2023-06-25,-12,Theft
611,147,2024-07-01,-5,Cycle Count Correction
70,547,2023-12-27,-14,Other
615,513,2025-02-11,-3,Damage
247,777,2024-05-26,-2,Cycle Count Correction
561,269,2025-01-19,-14,Theft
269,541,2024-09-30,3,Cycle Count Correction
610,601,2025-02-27,-11,Damage
594,799,2024-06-23,-13,Damage
687,144,2023-06-18,-2,Theft
316,132,2022-10-21,-9,Theft
367,353,2022-04-20,-7,Cycle Count Correction
33,976,2023-09-08,-10,Theft
561,203,2025-04-23,-12,Damage
555,431,2023-12-10,-7,Damage
814,88,2022-08-08,-6,Cycle Count Correction
659,403,2022-09-04,-2,Cycle Count Correction
443,624,2023-05-27,-10,Theft
603,829,2023-03-20,-3,Cycle Count Correction
809,745,2025-05-28,-4,Theft
974,440,2025-02-08,-12,Expiration
610,563,2025-10-06,1,Cycle Count Correction
321,242,2025-02-26,-11,Theft
241,294,2024-05-01,-1,Damage
6,452,2021-11-28,-10,Theft
149,38,2023-01-18,-14,Damage
705,166,2022-06-23,-10,Theft
149,34,2024-01-27,14,Cycle Count Correction
296,457,2025-04-27,-8,Expiration
204,714,2024-06-04,-10,Theft
561,20,2021-11-04,-8,Damage
768,295,2022-02-05,12,Cycle Count Correction
617,717,2023-04-18,-14,Damage
610,537,2025-04-23,-6,Cycle Count Correction
227,1077,2022-03-21,-6,Theft
34,7,2024-07-28,-8,Expiration
33,59,2024-09-23,-8,Damage
818,568,2023-02-07,-10,Cycle Count Correction
942,976,2022-02-10,-10,Theft
375,1095,2025-02-15,-14,Theft
818,299,2025-05-08,-3,Theft
821,880,2023-06-10,-7,Cycle Count Correction
741,1082,2022-03-07,-5,Other
303,803,2022-08-27,-1,Other
576,480,2023-01-28,-13,Cycle Count Correction
201,370,2023-08-13,-7,Theft
766,817,2024-01-26,-10,Cycle Count Correction
763,837,2022-11-06,6,Cycle Count Correction
866,376,2024-03-24,-14,Damage
922,538,2024-01-15,-7,Damage
584,481,2025-04-13,-4,Expiration
966,216,2024-11-29,-6,Theft
664,509,2023-06-29,5,Cycle Count Correction
788,1008,2025-03-15,-7,Other
394,482,2022-08-08,-10,Damage
39,436,2025-02-20,-13,Theft
8,994,2023-06-09,-14,Damage
96,590,2025-04-21,-5,Damage
815,432,2024-10-06,-11,Theft
527,1078,2023-10-08,-10,Other
326,913,2023-04-08,-2,Damage
768,15,2021-10-02,-2,Damage
409,91,2022-07-15,-6,Damage
6,349,2023-11-18,-4,Damage
847,35,2024-07-08,-5,Theft
247,763,2022-02-15,-4,Cycle Count Correction
912,695,2025-08-23,-13,Cycle Count Correction
958,76,2022-04-22,-6,Theft
981,732,2024-07-05,-12,Cycle Count Correction
972,97,2022-06-13,-11,Damage
992,349,2024-10-20,-6,Expiration
550,621,2022-05-03,-5,Theft
473,955,2024-09-06,-14,Expiration
657,409,2024-08-02,-3,Expiration
24,560,2025-10-03,-8,Expiration
326,923,2024-02-09,-1,Theft
882,1036,2022-10-25,6,Cycle Count Correction
443,180,2021-09-15,-7,Theft
360,433,2022-08-08,-13,Theft
790,584,2023-07-02,-14,Cycle Count Correction
958,872,2023-03-10,-5,Theft
717,345,2022-12-10,-8,Expiration
314,394,2023-09-10,-9,Theft
341,943,2023-09-14,-10,Theft
960,661,2023-10-25,-4,Theft
321,649,2024-06-18,-11,Theft
527,1023,2023-03-07,-12,Damage
327,580,2023-12-18,-4,Theft
687,215,2024-11-08,-3,Cycle Count Correction
895,430,2021-11-07,-4,Other
324,461,2024-03-30,7,Cycle Count Correction
544,993,2024-06-30,6,Cycle Count Correction
71,1084,2022-06-25,-2,Damage
491,430,2025-03-05,4,Cycle Count Correction
491,509,2024-07-11,-4,Damage
12,813,2022-02-10,-2,Expiration
425,377,2021-09-21,-1,Damage
367,313,2022-12-14,-13,Expiration
889,132,2022-01-10,-5,Cycle Count Correction
525,608,2021-12-12,-14,Theft
758,907,2024-10-06,-5,Theft
925,767,2022-02-16,-8,Damage
129,33,2025-06-04,-13,Theft
404,204,2022-10-14,-6,Cycle Count Correction
888,125,2023-02-15,-2,Damage
498,875,2022-02-23,-6,Damage
674,459,2023-09-08,-4,Theft
324,753,2025-09-29,-12,Damage
819,162,2024-10-01,-8,Cycle Count Correction
355,558,2024-08-27,2,Cycle Count Correction
24,281,2024-10-29,-13,Expiration
594,671,2023-05-06,-14,Expiration
642,415,2024-06-24,-5,Damage
973,381,2024-03-15,-10,Other
669,471,2024-11-11,-4,Damage
874,991,2025-09-02,-2,Damage
641,712,2021-11-03,-11,Damage
945,708,2023-11-21,-13,Expiration
815,345,2024-11-06,-13,Damage
450,561,2023-12-03,-11,Cycle Count Correction
874,458,2023-01-20,-6,Expiration
806,333,2025-04-04,-9,Theft
611,341,2023-03-07,-11,Damage
334,1063,2023-12-16,-1,Expiration
949,720,2021-11-22,-3,Expiration
302,263,2022-03-28,6,Cycle Count Correction
866,795,2023-04-30,-12,Expiration
926,138,2023-05-12,-2,Cycle Count Correction
603,1021,2024-08-25,-9,Theft
669,824,2025-10-15,5,Cycle Count Correction
267,858,2025-06-04,-1,Cycle Count Correction
149,531,2023-02-08,-11,Expiration
212,46,2021-09-09,-1,Cycle Count Correction
687,595,2022-05-28,-5,Theft
443,41,2022-08-21,-1,Cycle Count Correction
27,734,2023-06-30,-8,Damage
589,57,2024-01-06,-13,Theft
83,882,2023-09-13,-7,Other
192,803,2022-09-11,-6,Theft
960,303,2023-01-23,-12,Damage
741,719,2025-04-21,-8,Theft
19,1081,2024-01-05,-11,Other
889,647,2024-10-06,-13,Other
831,1017,2023-09-22,-2,Cycle Count Correction
67,383,2021-11-12,-5,Theft
852,228,2024-11-06,-3,Damage
674,980,2025-01-12,-12,Expiration
250,1089,2022-07-09,-6,Expiration
992,99,2025-10-17,-4,Expiration
367,254,2024-12-27,-1,Damage
897,658,2022-01-12,-5,Expiration
613,365,2021-10-16,-13,Cycle Count Correction
908,596,2024-04-21,-11,Damage
89,860,2022-02-02,-9,Damage
758,646,2025-04-21,-9,Theft
327,955,2022-12-18,-4,Damage
717,879,2025-01-25,-1,Cycle Count Correction
603,850,2023-11-14,5,Cycle Count Correction
70,202,2024-09-21,-5,Theft
129,618,2023-07-18,-3,Theft
594,515,2022-12-26,-10,Theft
270,1096,2025-07-19,-8,Theft
177,703,2022-07-06,-6,Expiration
70,302,2025-02-23,-3,Cycle Count Correction
402,798,2024-08-09,-7,Cycle Count Correction
641,56,2025-05-13,-4,Damage
852,1054,2025-02-09,-10,Theft
8,799,2023-07-16,-3,Theft
925,665,2023-08-29,-4,Theft
394,818,2023-12-06,-10,Expiration
402,768,2025-03-25,-2,Theft
8,262,2023-06-25,-6,Damage
341,628,2021-12-27,-6,Cycle Count Correction
972,903,2021-10-07,-11,Damage
270,266,2025-01-02,-7,Theft
758,463,2025-08-29,-1,Theft
440,491,2022-03-04,9,Cycle Count Correction
383,484,2023-01-31,-12,Theft
806,315,2025-04-24,-2,Expiration
815,491,2023-09-05,-8,Theft
383,360,2024-01-10,-12,Theft
288,952,2022-07-18,-10,Expiration
889,422,2022-08-01,-14,Theft
178,761,2023-07-31,-2,Cycle Count Correction
525,878,2025-09-02,-5,Expiration
254,117,2023-05-17,-1,Expiration
882,385,2025-02-03,-1,Theft
819,986,2024-02-15,-8,Cycle Count Correction
882,856,2023-11-20,-12,Expiration
615,381,2022-12-12,-13,Theft
589,1038,2025-07-04,-10,Theft
806,792,2023-04-11,-11,Expiration
296,340,2022-08-28,-14,Expiration
400,365,2022-01-10,-1,Theft
327,716,2022-09-12,-4,Expiration
647,784,2022-11-11,-5,Damage
960,43,2022-01-13,-11,Cycle Count Correction
784,314,2022-06-23,-1,Theft
758,379,2023-01-07,-10,Cycle Count Correction
438,252,2022-09-26,-4,Damage
567,874,2024-07-13,-14,Theft
270,208,2022-05-29,-11,Damage
953,850,2024-06-28,-5,Expiration
417,703,2025-06-30,-7,Expiration
717,5,2025-08-25,-6,Theft
669,912,2023-11-13,-10,Theft
491,222,2022-08-04,6,Cycle Count Correction
725,92,2025-10-13,-4,Damage
659,297,2021-08-27,-14,Damage
71,1003,2024-10-29,-12,Damage
327,39,2023-03-15,-5,Theft
801,485,2025-05-23,-11,Cycle Count Correction
926,984,2025-01-28,-7,Expiration
296,73,2024-10-21,-9,Expiration
84,291,2024-09-10,-4,Theft
649,740,2022-05-06,-6,Damage
922,903,2023-01-23,-12,Theft
33,377,2021-09-25,-3,Damage
984,852,2025-05-23,-6,Theft
118,325,2024-07-16,-11,Cycle Count Correction
455,62,2025-07-08,-2,Theft
790,661,2024-05-03,-11,Cycle Count Correction
576,749,2022-06-08,-10,Damage
498,622,2025-03-21,-10,Damage
436,47,2021-12-25,-7,Damage
795,238,2024-03-13,-14,Damage
21,28,2023-09-14,-7,Other
766,860,2025-07-12,-10,Damage
83,570,2024-09-21,-11,Other
332,744,2021-09-11,-1,Theft
296,62,2024-01-18,-10,Expiration
611,924,2024-07-29,-7,Damage
227,949,2023-06-11,-14,Damage
305,832,2024-01-08,-3,Other
182,1070,2025-07-30,-3,Theft
611,858,2024-04-07,-8,Damage
669,478,2022-01-28,-11,Expiration
613,695,2023-03-12,-9,Other
24,151,2022-10-09,-13,Theft
314,1070,2023-03-30,-7,Cycle Count Correction
538,567,2024-04-04,-14,Damage
27,616,2021-12-30,-3,Theft
567,140,2024-08-06,-1,Theft
122,182,2023-07-10,-14,Cycle Count Correction
908,744,2022-01-20,-4,Theft
575,692,2025-03-20,-7,Theft
115,52,2024-07-19,-3,Theft
922,689,2024-11-03,-7,Theft
334,89,2025-05-30,-3,Damage
267,279,2024-01-30,-1,Cycle Count Correction
269,569,2022-08-19,-4,Theft
241,457,2023-02-03,-10,Expiration
557,477,2022-05-07,-4,Cycle Count Correction
795,653,2023-09-16,-10,Theft
267,335,2022-06-10,10,Cycle Count Correction
960,601,2023-05-14,-2,Theft
858,338,2022-11-27,-7,Expiration
984,1016,2023-02-17,-4,Damage
613,205,2023-02-16,-3,Expiration
6,581,2024-07-30,-4,Theft
36,340,2022-03-23,-8,Other
367,536,2022-09-17,-9,Expiration
502,943,2022-02-14,-6,Other
527,254,2021-11-24,-2,Theft
281,820,2022-07-03,-2,Damage
359,41,2025-03-06,-14,Expiration
949,681,2023-09-26,-14,Damage
222,140,2022-05-23,-2,Damage
455,955,2024-12-04,-7,Expiration
149,431,2023-08-22,5,Cycle Count Correction
984,813,2025-03-21,-2,Damage
440,150,2023-08-01,-5,Theft
402,393,2023-11-25,-13,Expiration
341,858,2022-08-13,-9,Expiration
819,284,2025-05-29,-12,Damage
33,826,2024-09-29,-11,Cycle Count Correction
649,679,2022-04-10,-14,Expiration
182,586,2024-01-02,-14,Theft
984,744,2023-09-23,8,Cycle Count Correction
417,145,2023-08-16,-13,Damage
360,918,2021-10-17,-5,Theft
281,1073,2024-11-03,-11,Cycle Count Correction
687,27,2025-01-17,-8,Cycle Count Correction
8,483,2025-05-11,-1,Expiration
525,698,2023-10-18,-7,Other
383,1040,2023-03-09,-10,Theft
332,157,2024-11-30,-9,Expiration
24,1073,2021-12-12,-8,Theft
199,1046,2023-05-28,12,Cycle Count Correction
355,123,2022-09-01,-3,Theft
285,5,2022-03-09,-11,Damage
16,486,2025-01-14,-5,Damage
12,133,2025-06-16,-5,Theft
247,445,2021-10-02,-9,Theft
201,969,2025-05-04,-11,Theft
375,722,2023-03-13,-3,Theft
241,637,2023-05-10,-5,Damage
741,387,2024-11-09,-7,Expiration
192,158,2024-07-12,-1,Expiration
400,679,2025-05-19,-1,Damage
912,783,2022-07-09,-8,Theft
912,262,2024-02-07,-4,Theft
222,822,2021-11-01,-14,Cycle Count Correction
334,556,2022-01-06,-2,Theft
578,763,2023-04-08,-12,Expiration
806,411,2025-04-23,-13,Damage
591,109,2024-12-11,-1,Damage
355,680,2022-02-11,-11,Expiration
958,1029,2021-10-18,-7,Damage
984,1012,2025-03-22,-1,Damage
450,71,2025-02-07,-11,Cycle Count Correction
36,1020,2022-02-12,-14,Theft
852,939,2022-11-29,-1,Expiration
953,844,2025-09-25,-3,Expiration
584,1022,2024-03-13,-14,Theft
866,461,2023-12-30,-8,Expiration
417,657,2024-04-01,-10,Damage
784,141,2024-12-26,-4,Damage
932,210,2025-06-09,-3,Cycle Count Correction
285,641,2024-06-25,-2,Damage
674,457,2021-11-29,-14,Other
821,1001,2023-11-28,-8,Damage
902,1047,2025-08-17,-9,Expiration
500,699,2025-09-05,-6,Damage
12,987,2024-08-11,-8,Theft
625,189,2023-11-28,-2,Theft
734,898,2021-10-01,-9,Cycle Count Correction
122,19,2025-06-09,-9,Cycle Count Correction
440,5,2023-06-09,-12,Expiration
177,891,2023-08-18,-9,Theft
734,318,2023-07-09,-6,Expiration
6,861,2025-10-13,-11,Damage
664,550,2023-03-08,-13,Damage
164,1000,2023-07-02,-13,Expiration
866,273,2023-04-14,-14,Cycle Count Correction
818,826,2021-11-02,-7,Theft
557,53,2021-08-27,-2,Theft
831,767,2023-03-02,-9,Damage
324,515,2023-10-15,4,Cycle Count Correction
669,110,2022-11-14,-5,Expiration
603,675,2023-09-07,-10,Damage
768,409,2024-05-06,3,Cycle Count Correction
766,383,2022-06-28,-5,Expiration
269,220,2022-06-17,-10,Expiration
164,780,2024-12-12,-11,Theft
302,134,2024-08-06,8,Cycle Count Correction
659,683,2023-04-08,-8,Expiration
734,94,2022-04-26,-4,Theft
440,519,2025-01-07,-2,Damage
719,185,2024-12-01,-5,Cycle Count Correction
591,519,2025-05-14,-7,Expiration
713,732,2025-04-16,-3,Cycle Count Correction
766,705,2024-05-02,-13,Theft
818,720,2024-03-21,-12,Theft
34,710,2024-08-28,-12,Theft
27,243,2022-03-05,-13,Cycle Count Correction
763,759,2023-11-12,-5,Cycle Count Correction
9999,833,2025-09-01,-5,Damage
50,585,2022-07-29,-4,Damage
902,654,2022-06-16,-7,Theft
200,274,2021-11-13,-14,Theft
177,55,2022-08-16,-9,Other
659,963,2025-10-14,-3,Other
974,891,2022-04-24,-13,Theft
227,934,2022-02-05,12,Cycle Count Correction
367,643,2021-12-25,-5,Theft
56,164,2021-12-19,2,Cycle Count Correction
790,1014,2022-09-08,-7,Cycle Count Correction
897,87,2024-04-20,-1,Damage
383,515,2024-07-18,6,Cycle Count Correction
199,163,2022-04-26,-3,Theft
6,873,2023-09-14,-6,Theft
979,230,2023-01-25,-12,Cycle Count Correction
269,950,2022-05-10,-8,Damage
869,24,2023-12-02,-1,Damage
19,1082,2024-05-18,-9,Theft
267,994,2024-10-29,-11,Cycle Count Correction
50,992,2025-09-06,-10,Expiration
885,743,2022-03-11,-14,Cycle Count Correction
367,667,2024-11-19,-13,Theft
610,530,2023-06-18,-1,Theft
763,269,2024-08-13,-8,Theft
270,272,2025-06-07,13,Cycle Count Correction
464,315,2023-06-10,-9,Expiration
326,464,2024-09-01,-8,Damage
589,160,2021-12-24,-8,Theft
321,640,2024-12-29,-2,Cycle Count Correction
992,966,2024-04-06,-1,Cycle Count Correction
795,52,2022-12-06,-6,Theft
250,260,2025-07-24,-2,Damage
443,899,2023-04-06,-4,Expiration
661,598,2024-06-30,-8,Theft
118,927,2023-04-15,-7,Cycle Count Correction
204,847,2021-12-10,-13,Theft
199,13,2023-11-12,-6,Damage
402,996,2023-09-10,-1,Damage
538,23,2024-09-06,9,Cycle Count Correction
725,349,2024-03-30,-3,Theft
557,780,2024-08-09,-14,Damage
250,48,2023-11-22,-12,Theft
932,31,2023-08-20,-2,Cycle Count Correction
70,522,2024-05-29,-4,Theft
71,575,2022-07-05,-4,Theft
227,511,2025-02-07,-13,Theft
661,617,2024-06-07,-3,Other
926,966,2024-07-15,-9,Expiration
768,912,2022-11-15,-10,Expiration
544,204,2025-09-05,-1,Theft
610,383,2024-02-12,-6,Damage
992,561,2025-06-30,-11,Damage
8,1088,2022-01-31,-14,Damage
455,366,2025-02-26,-8,Damage
591,377,2024-01-29,-7,Expiration
641,232,2022-07-04,-3,Theft
8,82,2025-02-15,-6,Cycle Count Correction
508,681,2023-12-03,-9,Theft
578,1040,2023-01-12,-8,Damage
89,678,2022-04-07,-13,Theft
784,163,2025-08-25,-12,Theft
818,735,2024-05-26,-7,Theft
247,562,2021-10-30,6,Cycle Count Correction
966,46,2025-03-28,-2,Theft
400,527,2023-08-20,-9,Damage
659,487,2022-02-27,-5,Cycle Count Correction
89,858,2023-10-28,-11,Cycle Count Correction
367,1057,2025-09-27,-10,Other
806,1025,2022-07-20,-13,Cycle Count Correction
285,327,2022-02-20,-4,Cycle Count Correction
966,720,2024-02-29,-6,Damage
538,441,2023-05-04,-3,Damage
895,841,2024-05-24,-4,Other
247,509,2023-07-22,-5,Damage
200,603,2024-02-24,-12,Theft
578,523,2025-09-18,-7,Damage
302,71,2025-06-13,-10,Theft
394,556,2023-09-06,-12,Theft
341,738,2025-03-27,-5,Theft
67,165,2022-10-16,-11,Theft
360,230,2025-06-04,-5,Damage
6,205,2023-05-28,-7,Expiration
443,1012,2021-10-14,-1,Damage
661,521,2024-02-06,-2,Damage
610,718,2025-08-09,-5,Other
555,1013,2025-02-09,-1,Damage
327,1073,2022-04-26,-13,Theft
972,908,2023-11-01,-9,Theft
222,759,2024-09-03,-9,Damage
360,342,2025-04-11,-6,Theft
763,555,2024-12-12,3,Cycle Count Correction
922,255,2023-06-29,-2,Damage
332,77,2022-05-20,-8,Theft
281,532,2025-08-20,-12,Theft
129,567,2022-03-15,-10,Theft
12,614,2021-10-27,-13,Theft
326,517,2022-09-18,-9,Damage
788,41,2023-10-01,-11,Damage
713,202,2025-09-04,10,Cycle Count Correction
83,423,2025-08-03,-8,Theft
960,890,2023-01-01,-14,Expiration
436,664,2022-06-04,-2,Theft
561,565,2021-08-20,-12,Damage
705,361,2023-06-05,-8,Damage
177,728,2023-02-28,-11,Expiration
318,858,2024-12-16,-6,Theft
661,973,2022-09-28,-4,Damage
617,537,2024-06-01,-10,Theft
766,709,2024-10-04,-3,Damage
925,232,2021-10-26,-14,Cycle Count Correction
12,87,2022-10-09,-5,Theft
108,931,2024-10-04,-5,Theft
192,873,2023-01-05,-6,Theft
96,685,2024-07-25,-4,Damage
889,1005,2022-07-16,-4,Theft
227,1067,2023-02-04,-14,Damage
383,133,2022-11-22,-10,Theft
806,717,2022-01-17,-4,Theft
942,652,2023-11-11,-5,Damage
502,424,2024-12-20,-7,Theft
981,55,2024-06-29,-2,Theft
741,675,2022-09-20,-3,Theft
212,270,2023-09-11,-6,Theft
285,257,2022-03-10,-7,Cycle Count Correction
806,520,2023-03-03,-10,Damage
201,1022,2023-03-31,-6,Theft
617,860,2022-09-03,-8,Damage
870,698,2024-10-02,-11,Theft
525,134,2022-11-17,-14,Expiration
71,396,2022-09-17,-10,Damage
341,657,2022-09-08,-14,Theft
281,433,2021-08-27,-2,Theft
527,7,2022-03-13,-3,Cycle Count Correction
852,270,2024-02-14,-3,Damage
67,540,2025-06-27,-13,Theft
