Date Key,Traffic Source,Web Visits
2024-03-19,Social,911
2024-03-20,Direct,539
2024-03-20,Email,268
2024-03-20,Organic Search,1562
2024-03-20,Paid Search,473
2024-03-20,Referral,116
2024-03-20,Social,1407
2024-03-21,Direct,614
2024-03-21,Email,300
2024-03-21,Organic Search,1329
2024-03-21,Paid Search,588
2024-03-21,Referral,52
2024-03-21,Social,1274
2024-03-22,Direct,524
2024-03-22,Email,193
2024-03-22,Organic Search,1271
2024-03-22,Paid Search,1100
2024-03-22,Referral,318
2024-03-22,Social,640
2024-03-23,Direct,493
2024-03-23,Email,109
2024-03-23,Organic Search,1344
2024-03-23,Paid Search,533
2024-03-23,Referral,128
2024-03-23,Social,1213
2024-03-24,Direct,725
2024-03-24,Email,58
2024-03-24,Organic Search,866
2024-03-24,Paid Search,664
2024-03-24,Referral,51
2024-03-24,Social,399
2024-03-25,Direct,215
2024-03-25,Email,186
2024-03-25,Organic Search,832
2024-03-25,Paid Search,679
2024-03-25,Referral,200
2024-03-25,Social,2912
2024-03-26,Direct,287
2024-03-26,Email,153
2024-03-26,Organic Search,1681
2024-03-26,Paid Search,1229
2024-03-26,Referral,168
2024-03-26,Social,544
2024-03-27,Direct,701
2024-03-27,Email,125
2024-03-27,Organic Search,838
2024-03-27,Paid Search,614
2024-03-27,Referral,93
2024-03-27,Social,505
2024-03-28,Direct,318
2024-03-28,Email,221
2024-03-28,Organic Search,762
2024-03-28,Paid Search,1058
2024-03-28,Referral,90
2024-03-28,Social,986
2024-03-29,Direct,675
2024-03-29,Email,92
2024-03-29,Organic Search,1359
2024-03-29,Paid Search,666
2024-03-29,Referral,241
2024-03-29,Social,1232
2024-03-30,Direct,667
2024-03-30,Email,102
2024-03-30,Organic Search,743
2024-03-30,Paid Search,1297
2024-03-30,Referral,89
2024-03-30,Social,772
2024-03-31,Direct,427
2024-03-31,Email,174
2024-03-31,Organic Search,998
2024-03-31,Paid Search,610
2024-03-31,Referral,62
2024-03-31,Social,828
2024-04-01,Direct,493
2024-04-01,Email,177
2024-04-01,Organic Search,1184
2024-04-01,Paid Search,404
2024-04-01,Referral,52
2024-04-01,Social,865
2024-04-02,Direct,526
2024-04-02,Email,221
2024-04-02,Organic Search,859
2024-04-02,Paid Search,924
2024-04-02,Referral,41
2024-04-02,Social,958
2024-04-03,Direct,615
2024-04-03,Email,194
2024-04-03,Organic Search,1017
2024-04-03,Paid Search,695
2024-04-03,Referral,91
2024-04-03,Social,576
2024-04-04,Direct,368
2024-04-04,Email,191
2024-04-04,Organic Search,1078
2024-04-04,Paid Search,1058
2024-04-04,Referral,320
2024-04-04,Social,1309
2024-04-05,Direct,554
2024-04-05,Email,78
2024-04-05,Organic Search,1356
2024-04-05,Paid Search,674
2024-04-05,Referral,249
2024-04-05,Social,1020
2024-04-06,Direct,381
2024-04-06,Email,146
2024-04-06,Organic Search,969
2024-04-06,Paid Search,740
2024-04-06,Referral,74
2024-04-06,Social,489
2024-04-07,Direct,325
2024-04-07,Email,198
2024-04-07,Organic Search,1009
2024-04-07,Paid Search,721
2024-04-07,Referral,16
2024-04-07,Social,983
2024-04-08,Direct,795
2024-04-08,Email,98
2024-04-08,Organic Search,1552
2024-04-08,Paid Search,510
2024-04-08,Referral,112
2024-04-08,Social,569
2024-04-09,Direct,395
2024-04-09,Email,156
2024-04-09,Organic Search,927
2024-04-09,Paid Search,1139
2024-04-09,Referral,187
2024-04-09,Social,1019
2024-04-10,Direct,451
2024-04-10,Email,161
2024-04-10,Organic Search,468
2024-04-10,Paid Search,470
2024-04-10,Referral,162
2024-04-10,Social,1240
2024-04-11,Direct,283
2024-04-11,Email,398
2024-04-11,Organic Search,1333
2024-04-11,Paid Search,375
2024-04-11,Referral,120
2024-04-11,Social,1349
2024-04-12,Direct,449
2024-04-12,Email,212
2024-04-12,Organic Search,1067
2024-04-12,Paid Search,544
2024-04-12,Referral,870
2024-04-12,Social,1063
2024-04-13,Direct,291
2024-04-13,Email,205
2024-04-13,Organic Search,1516
2024-04-13,Paid Search,599
2024-04-13,Referral,83
2024-04-13,Social,776
2024-04-14,Direct,745
2024-04-14,Email,186
2024-04-14,Organic Search,923
2024-04-14,Paid Search,503
2024-04-14,Referral,438
2024-04-14,Social,109
2024-04-15,Direct,455
2024-04-15,Email,183
2024-04-15,Organic Search,390
2024-04-15,Paid Search,1100
2024-04-15,Referral,21
2024-04-15,Social,845
2024-04-16,Direct,397
2024-04-16,Email,82
2024-04-16,Organic Search,1951
2024-04-16,Paid Search,584
2024-04-16,Referral,200
2024-04-16,Social,734
2024-04-17,Direct,481
2024-04-17,Email,162
2024-04-17,Organic Search,897
2024-04-17,Paid Search,703
2024-04-17,Referral,164
2024-04-17,Social,841
2024-04-18,Direct,563
2024-04-18,Email,93
2024-04-18,Organic Search,972
2024-04-18,Paid Search,733
2024-04-18,Referral,212
2024-04-18,Social,329
2024-04-19,Direct,440
2024-04-19,Email,242
2024-04-19,Organic Search,1365
2024-04-19,Paid Search,644
2024-04-19,Referral,63
2024-04-19,Social,219
2024-04-20,Direct,744
2024-04-20,Email,152
2024-04-20,Organic Search,1119
2024-04-20,Paid Search,451
2024-04-20,Referral,375
2024-04-20,Social,1169
2024-04-21,Direct,268
2024-04-21,Email,225
2024-04-21,Organic Search,999
2024-04-21,Paid Search,1117
2024-04-21,Referral,50
2024-04-21,Social,1274
2024-04-22,Direct,358
2024-04-22,Email,441
2024-04-22,Organic Search,735
2024-04-22,Paid Search,1370
2024-04-22,Referral,174
2024-04-22,Social,798
2024-04-23,Direct,568
2024-04-23,Email,72
2024-04-23,Organic Search,376
2024-04-23,Paid Search,1361
2024-04-23,Referral,83
2024-04-23,Social,845
2024-04-24,Direct,824
2024-04-24,Email,145
2024-04-24,Organic Search,978
2024-04-24,Paid Search,740
2024-04-24,Referral,201
2024-04-24,Social,453
2024-04-25,Direct,763
2024-04-25,Email,244
2024-04-25,Organic Search,833
2024-04-25,Paid Search,1556
2024-04-25,Referral,44
2024-04-25,Social,444
2024-04-26,Direct,710
2024-04-26,Email,166
2024-04-26,Organic Search,1299
2024-04-26,Paid Search,869
2024-04-26,Referral,136
2024-04-26,Social,667
2024-04-27,Direct,418
2024-04-27,Email,322
2024-04-27,Organic Search,1232
2024-04-27,Paid Search,663
2024-04-27,Referral,495
2024-04-27,Social,240
2024-04-28,Direct,290
2024-04-28,Email,208
2024-04-28,Organic Search,1469
2024-04-28,Paid Search,1177
2024-04-28,Referral,66
2024-04-28,Social,598
2024-04-29,Direct,352
2024-04-29,Email,204
2024-04-29,Organic Search,1352
2024-04-29,Paid Search,1035
2024-04-29,Referral,241
2024-04-29,Social,628
2024-04-30,Direct,268
2024-04-30,Email,135
2024-04-30,Organic Search,1342
2024-04-30,Paid Search,1263
2024-04-30,Referral,85
2024-04-30,Social,386
2024-05-01,Direct,348
2024-05-01,Email,408
2024-05-01,Organic Search,1141
2024-05-01,Paid Search,453
2024-05-01,Referral,114
2024-05-01,Social,1020
2024-05-02,Direct,476
2024-05-02,Email,295
2024-05-02,Organic Search,1009
2024-05-02,Paid Search,573
2024-05-02,Referral,42
2024-05-02,Social,270
2024-05-03,Direct,320
2024-05-03,Email,149
2024-05-03,Organic Search,1410
2024-05-03,Paid Search,952
2024-05-03,Referral,96
2024-05-03,Social,593
2024-05-04,Direct,337
2024-05-04,Email,101
2024-05-04,Organic Search,1347
2024-05-04,Paid Search,1188
2024-05-04,Referral,194
2024-05-04,Social,617
2024-05-05,Direct,309
2024-05-05,Email,139
2024-05-05,Organic Search,1648
2024-05-05,Paid Search,611
2024-05-05,Referral,104
2024-05-05,Social,1084
2024-05-06,Direct,388
2024-05-06,Email,221
2024-05-06,Organic Search,1176
2024-05-06,Paid Search,1670
2024-05-06,Referral,208
2024-05-06,Social,498
2024-05-07,Direct,769
2024-05-07,Email,175
2024-05-07,Organic Search,1215
2024-05-07,Paid Search,1355
2024-05-07,Referral,508
2024-05-07,Social,383
2024-05-08,Direct,863
2024-05-08,Email,125
2024-05-08,Organic Search,1105
2024-05-08,Paid Search,520
2024-05-08,Referral,73
2024-05-08,Social,912
2024-05-09,Direct,315
2024-05-09,Email,267
2024-05-09,Organic Search,977
2024-05-09,Paid Search,1209
2024-05-09,Referral,105
2024-05-09,Social,1055
2024-05-10,Direct,877
2024-05-10,Email,282
2024-05-10,Organic Search,1003
2024-05-10,Paid Search,619
2024-05-10,Referral,138
2024-05-10,Social,492
2024-05-11,Direct,426
2024-05-11,Email,153
2024-05-11,Organic Search,1669
2024-05-11,Paid Search,777
2024-05-11,Referral,153
2024-05-11,Social,497
2024-05-12,Direct,549
2024-05-12,Email,120
2024-05-12,Organic Search,1357
2024-05-12,Paid Search,665
2024-05-12,Referral,451
2024-05-12,Social,950
2024-05-13,Direct,556
2024-05-13,Email,261
2024-05-13,Organic Search,1239
2024-05-13,Paid Search,720
2024-05-13,Referral,372
2024-05-13,Social,192
2024-05-14,Direct,538
2024-05-14,Email,135
2024-05-14,Organic Search,1204
2024-05-14,Paid Search,567
2024-05-14,Referral,141
2024-05-14,Social,719
2024-05-15,Direct,436
2024-05-15,Email,149
2024-05-15,Organic Search,1254
2024-05-15,Paid Search,1119
2024-05-15,Referral,81
2024-05-15,Social,367
2024-05-16,Direct,301
2024-05-16,Email,124
2024-05-16,Organic Search,1213
2024-05-16,Paid Search,832
2024-05-16,Referral,160
2024-05-16,Social,438
2024-05-17,Direct,566
2024-05-17,Email,300
2024-05-17,Organic Search,1171
2024-05-17,Paid Search,883
2024-05-17,Referral,169
2024-05-17,Social,1105
2024-05-18,Direct,343
2024-05-18,Email,136
2024-05-18,Organic Search,1358
2024-05-18,Paid Search,944
2024-05-18,Referral,181
2024-05-18,Social,804
2024-05-19,Direct,239
2024-05-19,Email,97
2024-05-19,Organic Search,1632
2024-05-19,Paid Search,689
2024-05-19,Referral,109
2024-05-19,Social,849
2024-05-20,Direct,392
2024-05-20,Email,114
2024-05-20,Organic Search,1519
2024-05-20,Paid Search,674
2024-05-20,Referral,157
2024-05-20,Social,639
2024-05-21,Direct,546
2024-05-21,Email,81
2024-05-21,Organic Search,1198
2024-05-21,Paid Search,1249
2024-05-21,Referral,158
2024-05-21,Social,610
2024-05-22,Direct,299
2024-05-22,Email,188
2024-05-22,Organic Search,1199
2024-05-22,Paid Search,1259
2024-05-22,Referral,587
2024-05-22,Social,357
2024-05-23,Direct,462
2024-05-23,Email,72
2024-05-23,Organic Search,1287
2024-05-23,Paid Search,1113
2024-05-23,Referral,185
2024-05-23,Social,865
2024-05-24,Direct,926
2024-05-24,Email,146
2024-05-24,Organic Search,968
2024-05-24,Paid Search,714
2024-05-24,Referral,187
2024-05-24,Social,666
2024-05-25,Direct,335
2024-05-25,Email,200
2024-05-25,Organic Search,1441
2024-05-25,Paid Search,552
2024-05-25,Referral,130
2024-05-25,Social,115
2024-05-26,Direct,491
2024-05-26,Email,206
2024-05-26,Organic Search,1013
2024-05-26,Paid Search,980
2024-05-26,Referral,74
2024-05-26,Social,500
2024-05-27,Direct,444
2024-05-27,Email,94
2024-05-27,Organic Search,891
2024-05-27,Paid Search,1036
2024-05-27,Referral,21
2024-05-27,Social,1600
2024-05-28,Direct,553
2024-05-28,Email,134
2024-05-28,Organic Search,1344
2024-05-28,Paid Search,605
2024-05-28,Referral,140
2024-05-28,Social,1001
2024-05-29,Direct,478
2024-05-29,Email,100
2024-05-29,Organic Search,1176
2024-05-29,Paid Search,670
2024-05-29,Referral,320
2024-05-29,Social,1015
2024-05-30,Direct,489
2024-05-30,Email,167
2024-05-30,Organic Search,1253
2024-05-30,Paid Search,468
2024-05-30,Referral,352
2024-05-30,Social,683
2024-05-31,Direct,639
2024-05-31,Email,38
2024-05-31,Organic Search,741
2024-05-31,Paid Search,1217
2024-05-31,Referral,290
2024-05-31,Social,526
2024-06-01,Direct,226
2024-06-01,Email,42
2024-06-01,Organic Search,908
2024-06-01,Paid Search,1291
2024-06-01,Referral,79
2024-06-01,Social,1269
2024-06-02,Direct,319
2024-06-02,Email,231
2024-06-02,Organic Search,752
2024-06-02,Paid Search,518
2024-06-02,Referral,160
2024-06-02,Social,1457
2024-06-03,Direct,840
2024-06-03,Email,300
2024-06-03,Organic Search,1012
2024-06-03,Paid Search,445
2024-06-03,Referral,177
2024-06-03,Social,948
2024-06-04,Direct,366
2024-06-04,Email,244
2024-06-04,Organic Search,522
2024-06-04,Paid Search,463
2024-06-04,Referral,435
2024-06-04,Social,1602
2024-06-05,Direct,271
2024-06-05,Email,177
2024-06-05,Organic Search,802
2024-06-05,Paid Search,799
2024-06-05,Referral,253
2024-06-05,Social,1816
2024-06-06,Direct,858
2024-06-06,Email,158
2024-06-06,Organic Search,1292
2024-06-06,Paid Search,550
2024-06-06,Referral,46
2024-06-06,Social,213
2024-06-07,Direct,398
2024-06-07,Email,191
2024-06-07,Organic Search,1339
2024-06-07,Paid Search,667
2024-06-07,Referral,198
2024-06-07,Social,835
2024-06-08,Direct,488
2024-06-08,Email,71
2024-06-08,Organic Search,997
2024-06-08,Paid Search,654
2024-06-08,Referral,362
2024-06-08,Social,871
2024-06-09,Direct,414
2024-06-09,Email,396
2024-06-09,Organic Search,1018
2024-06-09,Paid Search,472
2024-06-09,Referral,467
2024-06-09,Social,1020
2024-06-10,Direct,338
2024-06-10,Email,326
2024-06-10,Organic Search,1056
2024-06-10,Paid Search,551
2024-06-10,Referral,153
2024-06-10,Social,932
2024-06-11,Direct,511
2024-06-11,Email,68
2024-06-11,Organic Search,1067
2024-06-11,Paid Search,780
2024-06-11,Referral,20
2024-06-11,Social,779
2024-06-12,Direct,509
2024-06-12,Email,112
2024-06-12,Organic Search,1305
2024-06-12,Paid Search,1111
2024-06-12,Referral,17
2024-06-12,Social,1448
2024-06-13,Direct,577
2024-06-13,Email,195
2024-06-13,Organic Search,685
2024-06-13,Paid Search,812
2024-06-13,Referral,213
2024-06-13,Social,575
2024-06-14,Direct,687
2024-06-14,Email,291
2024-06-14,Organic Search,967
2024-06-14,Paid Search,924
2024-06-14,Referral,16
2024-06-14,Social,767
2024-06-15,Direct,828
2024-06-15,Email,69
2024-06-15,Organic Search,984
2024-06-15,Paid Search,644
2024-06-15,Referral,71
2024-06-15,Social,1144
2024-06-16,Direct,854
2024-06-16,Email,211
2024-06-16,Organic Search,863
2024-06-16,Paid Search,502
2024-06-16,Referral,100
2024-06-16,Social,1105
2024-06-17,Direct,269
2024-06-17,Email,313
2024-06-17,Organic Search,1554
2024-06-17,Paid Search,803
2024-06-17,Referral,224
2024-06-17,Social,547
2024-06-18,Direct,372
2024-06-18,Email,256
2024-06-18,Organic Search,938
2024-06-18,Paid Search,582
2024-06-18,Referral,183
2024-06-18,Social,912
2024-06-19,Direct,444
2024-06-19,Email,95
2024-06-19,Organic Search,1595
2024-06-19,Paid Search,524
2024-06-19,Referral,683
2024-06-19,Social,1249
2024-06-20,Direct,299
2024-06-20,Email,215
2024-06-20,Organic Search,2066
2024-06-20,Paid Search,769
2024-06-20,Referral,101
2024-06-20,Social,391
2024-06-21,Direct,436
2024-06-21,Email,209
2024-06-21,Organic Search,1090
2024-06-21,Paid Search,780
2024-06-21,Referral,321
2024-06-21,Social,822
2024-06-22,Direct,488
2024-06-22,Email,130
2024-06-22,Organic Search,1125
2024-06-22,Paid Search,673
2024-06-22,Referral,80
2024-06-22,Social,1031
2024-06-23,Direct,424
2024-06-23,Email,274
2024-06-23,Organic Search,1042
2024-06-23,Paid Search,474
2024-06-23,Referral,161
2024-06-23,Social,1096
2024-06-24,Direct,653
2024-06-24,Email,192
2024-06-24,Organic Search,841
2024-06-24,Paid Search,813
2024-06-24,Referral,271
2024-06-24,Social,375
2024-06-25,Direct,620
2024-06-25,Email,131
2024-06-25,Organic Search,1091
2024-06-25,Paid Search,877
2024-06-25,Referral,234
2024-06-25,Social,1054
2024-06-26,Direct,507
2024-06-26,Email,272
2024-06-26,Organic Search,1026
2024-06-26,Paid Search,533
2024-06-26,Referral,253
2024-06-26,Social,812
2024-06-27,Direct,482
2024-06-27,Email,266
2024-06-27,Organic Search,976
2024-06-27,Paid Search,1103
2024-06-27,Referral,140
2024-06-27,Social,912
2024-06-28,Direct,572
2024-06-28,Email,166
2024-06-28,Organic Search,1616
2024-06-28,Paid Search,843
2024-06-28,Referral,205
2024-06-28,Social,1340
2024-06-29,Direct,467
2024-06-29,Email,208
2024-06-29,Organic Search,1499
2024-06-29,Paid Search,804
2024-06-29,Referral,188
2024-06-29,Social,1472
2024-06-30,Direct,552
2024-06-30,Email,249
2024-06-30,Organic Search,936
2024-06-30,Paid Search,751
2024-06-30,Referral,54
2024-06-30,Social,947
2024-07-01,Direct,888
2024-07-01,Email,209
2024-07-01,Organic Search,908
2024-07-01,Paid Search,766
2024-07-01,Referral,140
2024-07-01,Social,585
2024-07-02,Direct,445
2024-07-02,Email,153
2024-07-02,Organic Search,937
2024-07-02,Paid Search,948
2024-07-02,Referral,189
2024-07-02,Social,451
2024-07-03,Direct,213
2024-07-03,Email,144
2024-07-03,Organic Search,2371
2024-07-03,Paid Search,662
2024-07-03,Referral,112
2024-07-03,Social,326
2024-07-04,Direct,374
2024-07-04,Email,118
2024-07-04,Organic Search,1450
2024-07-04,Paid Search,951
2024-07-04,Referral,89
2024-07-04,Social,1882
2024-07-05,Direct,533
2024-07-05,Email,93
2024-07-05,Organic Search,1057
2024-07-05,Paid Search,951
2024-07-05,Referral,164
2024-07-05,Social,415
2024-07-06,Direct,385
2024-07-06,Email,72
2024-07-06,Organic Search,1083
2024-07-06,Paid Search,525
2024-07-06,Referral,379
2024-07-06,Social,421
2024-07-07,Direct,477
2024-07-07,Email,231
2024-07-07,Organic Search,1211
2024-07-07,Paid Search,472
2024-07-07,Referral,36
2024-07-07,Social,772
2024-07-08,Direct,397
2024-07-08,Email,265
2024-07-08,Organic Search,984
2024-07-08,Paid Search,395
2024-07-08,Referral,18
2024-07-08,Social,847
2024-07-09,Direct,535
2024-07-09,Email,218
2024-07-09,Organic Search,1144
2024-07-09,Paid Search,449
2024-07-09,Referral,350
2024-07-09,Social,1125
2024-07-10,Direct,617
2024-07-10,Email,207
2024-07-10,Organic Search,1409
2024-07-10,Paid Search,690
2024-07-10,Referral,49
2024-07-10,Social,1077
2024-07-11,Direct,801
2024-07-11,Email,83
2024-07-11,Organic Search,937
2024-07-11,Paid Search,504
2024-07-11,Referral,90
2024-07-11,Social,2456
2024-07-12,Direct,817
2024-07-12,Email,373
2024-07-12,Organic Search,934
2024-07-12,Paid Search,626
2024-07-12,Referral,17
2024-07-12,Social,739
2024-07-13,Direct,353
2024-07-13,Email,230
2024-07-13,Organic Search,444
2024-07-13,Paid Search,876
2024-07-13,Referral,237
2024-07-13,Social,1014
2024-07-14,Direct,348
2024-07-14,Email,261
2024-07-14,Organic Search,1032
2024-07-14,Paid Search,478
2024-07-14,Referral,441
2024-07-14,Social,965
2024-07-15,Direct,708
2024-07-15,Email,115
2024-07-15,Organic Search,1119
2024-07-15,Paid Search,493
2024-07-15,Referral,237
2024-07-15,Social,386
2024-07-16,Direct,1125
2024-07-16,Email,175
2024-07-16,Organic Search,523
2024-07-16,Paid Search,987
2024-07-16,Referral,89
2024-07-16,Social,724
2024-07-17,Direct,365
2024-07-17,Email,132
2024-07-17,Organic Search,1368
2024-07-17,Paid Search,598
2024-07-17,Referral,99
2024-07-17,Social,1101
2024-07-18,Direct,581
2024-07-18,Email,218
2024-07-18,Organic Search,809
2024-07-18,Paid Search,608
2024-07-18,Referral,658
2024-07-18,Social,1088
2024-07-19,Direct,572
2024-07-19,Email,66
2024-07-19,Organic Search,995
2024-07-19,Paid Search,1146
2024-07-19,Referral,323
2024-07-19,Social,1900
2024-07-20,Direct,222
2024-07-20,Email,380
2024-07-20,Organic Search,1191
2024-07-20,Paid Search,576
2024-07-20,Referral,130
2024-07-20,Social,509
2024-07-21,Direct,523
2024-07-21,Email,184
2024-07-21,Organic Search,1226
2024-07-21,Paid Search,760
2024-07-21,Referral,90
2024-07-21,Social,251
2024-07-22,Direct,248
2024-07-22,Email,234
2024-07-22,Organic Search,982
2024-07-22,Paid Search,844
2024-07-22,Referral,168
2024-07-22,Social,560
2024-07-23,Direct,362
2024-07-23,Email,286
2024-07-23,Organic Search,798
2024-07-23,Paid Search,623
2024-07-23,Referral,153
2024-07-23,Social,1204
2024-07-24,Direct,397
2024-07-24,Email,80
2024-07-24,Organic Search,1553
2024-07-24,Paid Search,918
2024-07-24,Referral,92
2024-07-24,Social,527
2024-07-25,Direct,428
2024-07-25,Email,126
2024-07-25,Organic Search,616
2024-07-25,Paid Search,1158
2024-07-25,Referral,183
2024-07-25,Social,207
2024-07-26,Direct,254
2024-07-26,Email,273
2024-07-26,Organic Search,1350
2024-07-26,Paid Search,945
2024-07-26,Referral,178
2024-07-26,Social,704
2024-07-27,Direct,749
2024-07-27,Email,85
2024-07-27,Organic Search,1211
2024-07-27,Paid Search,627
2024-07-27,Referral,310
2024-07-27,Social,807
2024-07-28,Direct,643
2024-07-28,Email,36
2024-07-28,Organic Search,853
2024-07-28,Paid Search,1603
2024-07-28,Referral,67
2024-07-28,Social,899
2024-07-29,Direct,623
2024-07-29,Email,282
2024-07-29,Organic Search,968
2024-07-29,Paid Search,332
2024-07-29,Referral,314
2024-07-29,Social,664
2024-07-30,Direct,571
2024-07-30,Email,220
2024-07-30,Organic Search,1302
2024-07-30,Paid Search,1124
2024-07-30,Referral,80
2024-07-30,Social,289
2024-07-31,Direct,938
2024-07-31,Email,145
2024-07-31,Organic Search,1615
2024-07-31,Paid Search,677
2024-07-31,Referral,50
2024-07-31,Social,634
2024-08-01,Direct,573
2024-08-01,Email,109
