Return ID,Order Number,Product Key,Return Date,Return Quantity,Refund Amount,Return Reason,Restocked
126112,237003,451,2024-11-05,1,154.77,Defective/Damaged,N
126113,237006,1022,2024-11-12,1,105.05,Changed Mind,Y
126114,237008,883,2024-11-28,1,147.42,Changed Mind,Y
126115,237010,1079,2024-12-06,1,120.0,Not As Described,N
126116,237012,800,2025-01-01,1,107.78,Changed Mind,Y
126117,237013,1052,2024-12-29,1,176.17,Better Price Found,Y
126118,237015,264,2025-01-30,1,96.6,Other,Y
126119,237015,945,2025-01-13,1,55.54,Changed Mind,Y
126120,237017,596,2025-02-03,2,159.0,Wrong Size/Fit,Y
126121,237018,842,2025-02-16,1,89.33,Not As Described,Y
126122,237026,991,2025-04-18,1,130.41,Not As Described,Y
126123,237029,343,2025-04-16,1,107.89,Other,Y
126124,237031,318,2025-05-03,1,74.37,Other,Y
126125,237032,928,2025-05-29,2,341.64,Better Price Found,Y
126126,237033,794,2025-05-29,1,100.98,Not As Described,Y
126127,237034,530,2025-05-19,1,60.5,Changed Mind,Y
126128,237036,334,2025-06-11,1,93.06,Defective/Damaged,N
126129,237038,654,2025-07-10,2,365.62,Changed Mind,N
126130,237049,735,2025-09-07,1,28.85,Changed Mind,Y
126131,237049,1083,2025-09-02,1,819.77,Defective/Damaged,N
126132,237051,363,2025-09-14,1,136.79,Defective/Damaged,N
126133,237053,920,2025-10-14,1,206.22,Defective/Damaged,N
126134,237054,585,2025-10-18,2,120.0,Wrong Size/Fit,Y
126135,237054,1043,2025-10-18,1,414.01,Changed Mind,Y
126136,237055,284,2025-10-16,2,139.99,Changed Mind,N
126137,237055,505,2025-10-18,2,190.64,Defective/Damaged,N
126138,237057,1059,2021-09-02,1,1737.0,Other,Y
126139,237066,482,2021-11-09,1,46.31,Wrong Size/Fit,Y
126140,237073,723,2021-12-28,2,95.8,Defective/Damaged,N
126141,237075,611,2022-01-25,2,150.97,Wrong Size/Fit,Y
126142,237075,616,2022-01-14,1,32.92,Changed Mind,Y
126143,237078,511,2022-02-11,2,131.1,Changed Mind,Y
126144,237078,998,2022-02-12,2,146.16,Defective/Damaged,N
126145,237081,964,2022-03-03,1,179.4,Changed Mind,Y
126146,237081,1096,2022-03-06,1,277.36,Changed Mind,Y
126147,237082,1041,2022-03-21,2,332.77,Changed Mind,Y
126148,237083,253,2022-03-18,1,38.76,Not As Described,Y
126149,237084,415,2022-03-29,1,257.46,Defective/Damaged,N
126150,237084,630,2022-03-22,1,64.05,Changed Mind,Y
126151,237084,998,2022-03-12,1,73.08,Defective/Damaged,N
126152,237092,935,2022-05-30,1,60.83,Changed Mind,Y
126153,237093,357,2022-05-15,2,270.58,Better Price Found,Y
126154,237093,880,2022-05-13,1,232.39,Wrong Size/Fit,Y
126155,237095,430,2022-06-05,1,125.52,Changed Mind,Y
126156,237100,821,2022-07-11,2,157.43,Defective/Damaged,N
126157,237101,814,2022-07-13,1,139.34,Not As Described,Y
126158,237101,914,2022-07-25,2,87.29,Wrong Size/Fit,Y
126159,237103,226,2022-08-11,1,45.1,Defective/Damaged,N
126160,237106,785,2022-08-21,1,93.84,Changed Mind,Y
126161,237110,349,2022-09-08,1,139.38,Wrong Size/Fit,Y
126162,237113,806,2022-10-06,1,81.9,Not As Described,Y
126163,237114,1028,2022-10-19,2,476.06,Wrong Size/Fit,Y
126164,237114,1057,2022-10-26,1,243.9,Changed Mind,Y
126165,237116,107,2022-11-06,2,219.81,Wrong Size/Fit,Y
126166,237116,578,2022-11-03,1,474.86,Not As Described,Y
126167,237124,1087,2023-01-10,2,1590.67,Other,Y
126168,237125,497,2023-01-07,2,37.79,Changed Mind,Y
126169,237125,511,2023-01-07,2,131.1,Wrong Size/Fit,N
126170,237128,449,2023-01-28,2,335.84,Changed Mind,Y
126171,237130,981,2023-02-15,2,230.11,Defective/Damaged,N
126172,237133,494,2023-03-13,2,125.0,Defective/Damaged,Y
126173,237133,876,2023-03-01,2,148.94,Wrong Size/Fit,Y
126174,237140,971,2023-04-17,1,180.58,Wrong Size/Fit,Y
126175,237141,435,2023-05-02,2,759.09,Wrong Size/Fit,N
126176,237141,635,2023-04-19,1,43.17,Changed Mind,Y
126177,237141,1077,2023-04-21,2,216.8,Wrong Size/Fit,Y
126178,237143,926,2023-05-03,2,161.8,Better Price Found,N
126179,237144,1052,2023-04-28,1,176.18,Changed Mind,Y
126180,237148,603,2023-06-12,1,79.06,Changed Mind,N
126181,237149,935,2023-06-05,1,60.84,Changed Mind,Y
126182,237150,905,2023-06-23,1,34.15,Better Price Found,N
126183,237153,392,2025-07-01,2,179.86,Changed Mind,Y
126184,237155,518,2023-08-10,2,798.61,Changed Mind,Y
126185,237155,598,2023-07-16,2,147.0,Wrong Size/Fit,N
126186,237161,254,2023-09-08,1,29.32,Changed Mind,Y
126187,237161,890,2023-08-26,1,48.93,Not As Described,Y
126188,237165,208,2025-10-14,2,107.25,Wrong Size/Fit,Y
126189,237165,468,2025-10-11,2,646.75,Defective/Damaged,N
126190,237167,351,2023-10-11,1,68.17,Not As Described,Y
126191,237168,821,2023-11-03,1,78.72,Changed Mind,N
126192,237169,363,2023-10-30,1,136.79,Changed Mind,N
126193,237170,840,2023-10-24,1,398.38,Better Price Found,Y
126194,237172,183,2023-12-03,1,195.69,Changed Mind,Y
126195,237173,966,2023-11-15,1,660.51,Better Price Found,Y
126196,237174,162,2023-11-21,1,62.5,Not As Described,Y
126197,237175,967,2023-12-22,1,289.14,Defective/Damaged,N
126198,237183,1030,2024-01-31,2,432.82,Defective/Damaged,N
126199,237184,603,2024-02-12,1,79.06,Better Price Found,Y
126200,237186,960,2024-02-25,1,78.4,Wrong Size/Fit,Y
126201,237187,385,2024-03-07,1,134.15,Wrong Size/Fit,Y
126202,237189,383,2024-03-30,1,81.97,Changed Mind,N
126203,237191,309,2024-03-15,1,75.43,Changed Mind,Y
126204,237193,301,2024-04-08,1,120.0,Defective/Damaged,N
126205,237193,785,2024-04-13,1,93.84,Better Price Found,Y
126206,237195,730,2024-04-18,1,43.86,Defective/Damaged,N
126207,237196,455,2024-04-26,2,256.85,Changed Mind,Y
126208,237202,309,2024-06-27,1,75.43,Wrong Size/Fit,Y
126209,237206,1008,2024-07-07,2,240.0,Not As Described,Y
126210,237207,598,2024-07-25,1,73.5,Changed Mind,Y
126211,237208,407,2024-07-28,1,31.35,Changed Mind,Y
126212,237210,903,2024-08-07,2,47.2,Wrong Size/Fit,Y
126213,237211,349,2024-08-05,1,139.38,Not As Described,Y
126214,237211,466,2024-08-12,1,173.88,Wrong Size/Fit,Y
126215,237211,882,2024-08-27,1,21.53,Changed Mind,Y
126216,237217,111,2024-10-04,2,63.76,Changed Mind,Y
126217,237217,813,2024-10-10,2,196.75,Better Price Found,Y
126218,237220,726,2024-10-08,1,23.26,Defective/Damaged,N
126219,237220,964,2024-10-07,1,179.4,Defective/Damaged,N
126220,237221,918,2024-10-15,1,157.32,Wrong Size/Fit,Y
126221,237222,346,2024-11-12,1,48.07,Not As Described,Y
126222,237223,501,2024-11-24,1,47.94,Wrong Size/Fit,Y
126223,237225,81,2024-11-22,2,90.19,Other,N
126224,237227,527,2024-12-08,1,127.07,Wrong Size/Fit,N
126225,237227,1050,2024-12-18,2,1616.81,Defective/Damaged,N
126226,237228,178,2024-12-07,1,125.06,Changed Mind,Y
126227,237229,284,2024-12-26,1,70.0,Wrong Size/Fit,Y
126228,237229,702,2024-12-29,1,45.79,Defective/Damaged,N
126229,237235,46,2025-02-14,2,190.22,Defective/Damaged,N
126230,237240,74,2025-03-21,1,224.47,Defective/Damaged,N
126231,237240,118,2025-02-23,2,63.76,Wrong Size/Fit,Y
126232,237242,596,2025-03-27,2,159.0,Defective/Damaged,N
126233,237242,723,2025-03-19,1,47.9,Not As Described,Y
126234,237246,164,2025-04-14,2,350.59,Wrong Size/Fit,Y
126235,237248,497,2025-05-21,1,18.9,Changed Mind,N
126236,237250,500,2025-05-17,1,65.68,Defective/Damaged,N
126237,237251,1028,2025-05-19,2,476.06,Changed Mind,Y
126238,237255,392,2025-07-06,2,179.86,Changed Mind,Y
126239,237256,835,2025-06-25,2,171.21,Not As Described,Y
126240,237256,864,2025-07-04,1,58.91,Defective/Damaged,N
126241,237260,208,2025-07-23,1,53.62,Wrong Size/Fit,Y
126242,237261,78,2025-08-19,1,135.37,Better Price Found,Y
126243,237263,1008,2025-08-19,2,240.0,Wrong Size/Fit,Y
126244,237264,833,2025-09-09,1,89.32,Changed Mind,N
126245,237266,652,2025-09-21,1,56.81,Not As Described,N
126246,237266,775,2025-09-24,1,37.52,Wrong Size/Fit,Y
126247,237269,820,2025-09-18,1,71.43,Wrong Size/Fit,Y
126248,237272,998,2025-10-18,2,146.16,Changed Mind,Y
126249,237273,53,2025-10-18,1,373.93,Wrong Size/Fit,Y
126250,237280,1021,2022-07-08,1,255.52,Other,N
126251,237295,838,2021-09-14,1,120.04,Better Price Found,Y
126252,237296,546,2021-09-04,1,107.79,Wrong Size/Fit,N
126253,237297,734,2021-09-11,1,111.46,Changed Mind,Y
126254,237301,551,2021-10-14,1,53.44,Changed Mind,N
126255,237301,975,2021-10-14,2,128.16,Defective/Damaged,N
126256,237305,347,2021-11-03,1,814.2,Changed Mind,Y
126257,237308,176,2021-12-02,2,156.6,Not As Described,Y
126258,237313,345,2022-01-20,1,87.46,Other,Y
126259,237315,517,2022-01-12,1,122.1,Changed Mind,Y
126260,237317,52,2022-01-23,2,120.67,Defective/Damaged,N
126261,237317,517,2022-02-06,1,122.1,Not As Described,Y
126262,237317,1010,2022-01-21,1,214.5,Changed Mind,Y
126263,237322,33,2022-02-23,1,73.36,Wrong Size/Fit,Y
126264,237324,482,2022-03-29,1,46.31,Changed Mind,N
126265,237325,1062,2022-03-17,1,52.07,Defective/Damaged,N
126266,237328,248,2022-04-04,1,16.39,Better Price Found,Y
126267,237328,814,2022-04-11,1,139.34,Changed Mind,Y
126268,237329,214,2022-04-22,2,1267.11,Wrong Size/Fit,Y
126269,237331,320,2022-04-29,1,36.91,Better Price Found,N
126270,237331,598,2022-05-23,2,147.0,Changed Mind,Y
126271,237333,519,2022-05-28,2,119.88,Wrong Size/Fit,N
126272,237335,113,2022-06-10,1,22.94,Changed Mind,Y
126273,237338,1069,2022-07-08,1,288.14,Wrong Size/Fit,Y
126274,237339,785,2022-07-15,1,93.84,Changed Mind,Y
126275,237341,630,2022-07-26,1,64.05,Other,N
126276,237343,133,2022-08-02,1,1673.16,Defective/Damaged,N
126277,237349,221,2022-09-23,1,107.6,Changed Mind,Y
126278,237360,614,2022-12-05,2,46.17,Changed Mind,Y
126279,237361,838,2022-12-03,1,120.04,Defective/Damaged,N
126280,237365,1052,2023-01-07,1,176.17,Changed Mind,Y
126281,237366,443,2023-01-10,1,23.0,Defective/Damaged,N
126282,237369,688,2023-01-19,1,29.21,Defective/Damaged,N
126283,237369,883,2023-01-15,1,147.42,Not As Described,Y
126284,237369,921,2023-02-05,1,101.17,Defective/Damaged,N
126285,237371,65,2023-02-15,2,161.69,Other,Y
126286,237371,260,2023-02-05,1,41.21,Changed Mind,Y
126287,237378,44,2023-04-05,1,157.01,Not As Described,Y
126288,237378,905,2023-03-31,2,68.31,Better Price Found,Y
126289,237381,320,2023-04-24,1,36.91,Wrong Size/Fit,Y
126290,237383,1026,2023-05-02,1,105.05,Defective/Damaged,N
126291,237384,234,2023-05-05,2,353.89,Defective/Damaged,N
126292,237386,560,2023-06-01,2,163.88,Wrong Size/Fit,Y
126293,237387,34,2023-05-20,1,143.69,Better Price Found,Y
126294,237392,572,2023-07-08,1,42.0,Not As Described,Y
126295,237393,98,2025-07-22,1,72.96,Defective/Damaged,N
126296,237395,227,2023-07-11,2,1122.0,Wrong Size/Fit,Y
126297,237395,484,2023-07-11,2,156.98,Changed Mind,Y
126298,237396,293,2025-07-21,1,199.39,Wrong Size/Fit,Y
126299,237396,606,2025-07-26,1,70.26,Better Price Found,Y
126300,237397,676,2023-08-04,2,648.53,Changed Mind,Y
126301,237398,1065,2023-07-30,2,944.69,Changed Mind,Y
126302,237399,1069,2025-08-12,1,288.14,Wrong Size/Fit,Y
126303,237400,602,2023-08-16,1,255.45,Changed Mind,Y
126304,237402,283,2025-09-05,1,48.6,Defective/Damaged,N
126305,237404,407,2023-09-28,1,31.35,Defective/Damaged,N
126306,237407,544,2023-09-30,2,128.14,Better Price Found,Y
126307,237408,360,2023-10-10,1,145.34,Changed Mind,Y
126308,237408,390,2023-10-09,2,184.92,Not As Described,Y
126309,237410,40,2023-11-11,2,256.85,Changed Mind,Y
126310,237412,106,2023-12-01,2,98.22,Changed Mind,Y
126311,237412,162,2023-11-27,1,62.5,Wrong Size/Fit,Y
126312,237416,267,2023-12-30,2,138.0,Not As Described,Y
126313,237417,195,2023-12-19,1,110.8,Defective/Damaged,N
126314,237419,465,2023-12-28,1,162.4,Changed Mind,Y
126315,237423,309,2024-02-02,2,150.86,Wrong Size/Fit,Y
126316,237425,155,2024-02-10,2,252.94,Wrong Size/Fit,N
126317,237425,268,2024-01-30,2,599.4,Wrong Size/Fit,Y
126318,237429,909,2024-02-27,2,130.48,Wrong Size/Fit,Y
126319,237432,715,2024-04-14,1,38.16,Changed Mind,N
126320,237433,221,2024-04-11,1,107.6,Wrong Size/Fit,Y
126321,237438,93,2021-09-19,1,64.5,Defective/Damaged,N
126322,237440,292,2021-10-29,2,125.63,Changed Mind,Y
126323,237441,794,2021-10-09,1,100.98,Not As Described,Y
126324,237441,991,2021-10-10,1,130.41,Changed Mind,N
126325,237446,801,2021-11-13,1,1010.27,Changed Mind,Y
126326,237447,510,2021-11-20,1,31.68,Defective/Damaged,N
126327,237448,821,2021-12-04,1,78.72,Changed Mind,N
126328,237450,255,2021-12-24,2,59.57,Changed Mind,Y
126329,237450,923,2021-12-24,1,83.93,Other,Y
126330,237453,821,2022-01-28,1,78.72,Defective/Damaged,N
126331,237455,494,2022-02-07,2,125.0,Changed Mind,Y
126332,237460,1096,2022-02-23,1,277.36,Not As Described,Y
126333,237465,952,2022-04-08,1,337.84,Other,Y
126334,237467,715,2022-04-30,2,76.32,Defective/Damaged,N
126335,237468,1064,2022-05-01,1,57.42,Wrong Size/Fit,Y
126336,237470,301,2022-05-07,1,120.0,Not As Described,N
126337,237474,106,2022-06-03,1,49.11,Wrong Size/Fit,Y
126338,237476,981,2022-07-05,2,230.11,Defective/Damaged,N
126339,237479,924,2022-07-11,2,59.0,Changed Mind,Y
126340,237479,1061,2022-07-25,1,55.03,Better Price Found,Y
126341,237479,1096,2022-07-31,1,277.36,Defective/Damaged,N
126342,237485,140,2022-09-10,1,1475.34,Defective/Damaged,N
126343,237485,923,2022-09-12,1,83.92,Defective/Damaged,N
126344,237490,334,2022-10-01,1,93.06,Defective/Damaged,N
126345,237491,1018,2022-10-27,1,103.36,Changed Mind,Y
126346,237493,1023,2022-11-07,1,130.06,Changed Mind,N
126347,237495,333,2022-11-20,1,133.25,Better Price Found,Y
126348,237501,476,2022-12-19,1,72.54,Not As Described,Y
126349,237504,113,2023-01-24,1,22.94,Better Price Found,Y
126350,237504,517,2023-01-15,1,122.1,Changed Mind,Y
126351,237506,58,2023-02-09,1,130.65,Better Price Found,Y
126352,237507,63,2023-01-26,1,192.84,Better Price Found,Y
126353,237507,313,2023-02-09,2,158.01,Better Price Found,Y
126354,237507,532,2023-02-04,1,69.4,Defective/Damaged,N
126355,237510,1061,2023-02-11,1,55.03,Not As Described,Y
126356,237511,611,2023-02-27,2,150.98,Not As Described,Y
126357,237512,104,2023-03-23,1,152.49,Changed Mind,Y
126358,237513,556,2023-03-16,2,419.58,Better Price Found,Y
126359,237518,159,2023-05-05,1,170.94,Not As Described,Y
126360,237520,95,2023-05-03,1,45.31,Defective/Damaged,N
126361,237520,723,2023-05-19,1,47.9,Not As Described,Y
126362,237521,106,2023-05-06,1,49.11,Not As Described,Y
126363,237521,523,2023-04-29,2,91.21,Wrong Size/Fit,Y
126364,237524,267,2023-06-10,1,69.0,Defective/Damaged,N
126365,237525,630,2023-06-15,1,64.05,Changed Mind,Y
126366,237526,93,2023-06-22,2,128.99,Not As Described,N
126367,237527,654,2023-06-11,1,182.81,Better Price Found,Y
126368,237530,18,2023-07-20,1,73.92,Changed Mind,Y
126369,237530,838,2023-07-04,2,240.08,Wrong Size/Fit,Y
126370,237532,891,2023-08-08,1,160.55,Wrong Size/Fit,Y
126371,237536,631,2023-08-16,1,63.59,Changed Mind,Y
126372,237539,825,2023-09-08,1,202.5,Other,Y
126373,237539,967,2023-09-17,2,578.29,Wrong Size/Fit,Y
126374,237544,825,2023-10-05,2,405.0,Better Price Found,Y
126375,237546,905,2023-11-16,1,34.16,Not As Described,Y
126376,237547,1055,2023-10-28,2,357.74,Not As Described,Y
126377,237550,528,2023-12-01,2,256.66,Defective/Damaged,N
126378,237551,243,2023-11-28,1,38.19,Not As Described,Y
126379,237551,455,2023-12-02,1,128.43,Wrong Size/Fit,Y
126380,237554,264,2024-01-02,1,96.6,Changed Mind,Y
126381,237554,392,2024-01-08,2,179.86,Changed Mind,Y
126382,237558,57,2024-02-04,2,183.77,Wrong Size/Fit,Y
126383,237560,508,2024-02-22,1,51.3,Changed Mind,Y
126384,237560,1014,2024-02-12,1,25.01,Defective/Damaged,N
126385,237561,294,2024-03-01,2,120.23,Changed Mind,Y
126386,237561,301,2024-02-25,1,120.0,Changed Mind,N
126387,237561,562,2024-02-18,2,4459.12,Not As Described,Y
126388,237562,323,2024-02-21,2,87.75,Changed Mind,N
126389,237562,903,2024-03-04,2,47.19,Wrong Size/Fit,Y
126390,237563,1078,2024-03-01,1,85.74,Not As Described,Y
126391,237564,794,2024-03-20,1,100.98,Other,Y
126392,237565,172,2024-04-01,1,2154.03,Other,Y
126393,237568,1008,2024-04-13,1,120.0,Better Price Found,Y
126394,237572,74,2024-04-25,1,224.47,Better Price Found,Y
126395,237575,292,2024-05-14,1,62.81,Defective/Damaged,N
126396,237576,672,2024-06-03,1,458.61,Wrong Size/Fit,Y
126397,237578,678,2024-06-23,1,1259.96,Changed Mind,Y
126398,237580,715,2024-06-19,1,38.16,Wrong Size/Fit,Y
126399,237583,570,2024-07-25,1,1442.3,Changed Mind,Y
126400,237585,926,2024-08-09,1,80.9,Changed Mind,Y
126401,237596,1018,2024-11-23,2,103.36,Changed Mind,Y
126402,237599,264,2024-12-20,2,96.6,Changed Mind,Y
126403,237601,294,2025-01-17,2,60.12,Wrong Size/Fit,Y
126404,237601,942,2025-01-21,1,73.23,Better Price Found,Y
126405,237601,942,2025-01-12,1,73.22,Not As Described,Y
126406,237603,404,2025-01-28,1,69.46,Changed Mind,Y
126407,237603,914,2025-02-04,1,21.82,Wrong Size/Fit,Y
126408,237605,546,2025-02-06,2,107.79,Wrong Size/Fit,Y
126409,237606,137,2025-02-26,1,523.37,Changed Mind,Y
126410,237607,1096,2025-02-13,2,277.36,Changed Mind,Y
126411,237608,784,2025-03-06,1,31.77,Wrong Size/Fit,Y
126412,237610,560,2025-03-04,1,40.97,Not As Described,N
126413,237610,1018,2025-03-18,2,103.36,Defective/Damaged,N
126414,237614,131,2025-04-06,1,59.86,Not As Described,N
126415,237614,628,2025-03-30,2,28.08,Changed Mind,Y
126416,237617,614,2025-05-11,2,46.17,Changed Mind,Y
126417,237619,275,2025-05-22,1,10.39,Changed Mind,Y
126418,237621,917,2025-05-24,2,85.7,Wrong Size/Fit,Y
126419,237622,510,2025-06-08,2,17.42,Changed Mind,Y
126420,237622,1066,2025-06-02,1,32.25,Changed Mind,Y
126421,237624,1083,2025-06-17,1,225.44,Defective/Damaged,N
126422,237625,498,2025-07-14,2,32.51,Not As Described,Y
126423,237626,372,2025-07-21,1,23.46,Not As Described,Y
126424,237627,407,2025-07-03,1,15.68,Changed Mind,Y
126425,237627,416,2025-07-03,1,37.42,Wrong Size/Fit,N
126426,237628,723,2025-07-14,2,26.34,Wrong Size/Fit,Y
126427,237633,1074,2025-08-30,1,45.81,Defective/Damaged,N
126428,237634,296,2025-09-10,1,32.1,Not As Described,Y
126429,237634,561,2025-08-31,2,397.45,Wrong Size/Fit,Y
126430,237637,201,2025-09-13,1,64.2,Other,Y
126431,237642,297,2025-10-18,2,24.93,Not As Described,Y
126432,237642,560,2025-10-16,2,45.07,Better Price Found,N
126433,237645,390,2021-10-03,1,92.46,Not As Described,Y
126434,237645,1075,2021-09-28,1,32.24,Not As Described,Y
126435,237646,439,2021-10-10,2,28.1,Not As Described,Y
126436,237647,603,2021-10-19,2,158.12,Better Price Found,Y
126437,237648,524,2021-10-03,1,79.97,Changed Mind,N
126438,237648,624,2021-10-25,1,321.6,Better Price Found,Y
126439,237652,302,2021-11-25,2,33.49,Wrong Size/Fit,Y
126440,237652,539,2021-11-21,1,42.36,Not As Described,Y
126441,237652,1049,2021-11-27,2,33.34,Changed Mind,Y
126442,237652,1049,2021-11-11,2,33.34,Wrong Size/Fit,Y
126443,237656,51,2021-11-27,2,247.95,Defective/Damaged,N
126444,237657,1025,2021-12-10,2,608.0,Wrong Size/Fit,N
126445,237658,167,2022-01-03,1,101.58,Changed Mind,Y
126446,237658,784,2022-01-08,1,63.54,Wrong Size/Fit,Y
126447,237659,363,2022-01-06,2,273.58,Changed Mind,Y
126448,237660,315,2022-01-02,2,291.38,Better Price Found,Y
126449,237664,494,2022-02-20,2,125.0,Not As Described,N
126450,237665,66,2022-02-16,1,66.12,Not As Described,N
126451,237665,876,2022-02-12,1,74.47,Better Price Found,Y
126452,237667,971,2022-02-22,2,361.15,Changed Mind,Y
126453,237667,1027,2022-02-23,1,143.29,Defective/Damaged,N
126454,237668,226,2022-03-08,2,90.19,Wrong Size/Fit,Y
126455,237668,413,2022-02-22,1,87.4,Defective/Damaged,N
126456,237668,1023,2022-03-02,1,130.06,Better Price Found,Y
126457,237668,1083,2022-02-21,2,1639.54,Not As Described,Y
126458,237671,585,2022-03-29,1,60.0,Changed Mind,Y
126459,237671,985,2022-03-31,1,162.86,Changed Mind,Y
126460,237671,1083,2022-04-01,1,819.77,Wrong Size/Fit,Y
126461,237674,1007,2022-04-15,1,267.0,Defective/Damaged,N
126462,237674,1055,2022-04-27,2,357.74,Changed Mind,N
126463,237676,230,2022-04-19,2,345.0,Changed Mind,Y
126464,237676,407,2022-05-05,2,62.7,Better Price Found,Y
126465,237678,1026,2022-05-13,1,105.05,Better Price Found,Y
126466,237678,1036,2022-05-15,1,416.14,Changed Mind,Y
126467,237679,264,2022-05-27,1,96.6,Not As Described,N
126468,237680,208,2022-05-19,2,107.25,Better Price Found,Y
126469,237684,934,2022-06-25,2,222.01,Wrong Size/Fit,N
126470,237686,1083,2022-07-23,1,819.77,Changed Mind,Y
126471,237688,205,2022-07-28,2,263.79,Changed Mind,Y
126472,237692,622,2022-09-05,1,133.51,Defective/Damaged,N
126473,237695,821,2022-09-04,1,78.72,Other,Y
126474,237696,734,2022-09-19,1,111.46,Wrong Size/Fit,Y
126475,237697,1003,2022-09-28,2,238.03,Wrong Size/Fit,Y
126476,237700,162,2022-10-12,1,62.5,Changed Mind,N
126477,237702,394,2022-10-15,1,411.5,Changed Mind,Y
126478,237703,674,2022-11-05,1,169.38,Wrong Size/Fit,N
126479,237704,209,2022-11-05,1,213.41,Changed Mind,Y
126480,237705,935,2022-11-22,1,60.83,Changed Mind,Y
126481,237710,824,2022-12-20,1,162.0,Not As Described,Y
126482,237712,508,2023-01-13,2,102.6,Changed Mind,Y
126483,237712,549,2022-12-25,1,120.98,Defective/Damaged,N
126484,237712,1053,2022-12-28,1,44.63,Better Price Found,Y
126485,237714,208,2023-02-03,2,107.25,Defective/Damaged,N
126486,237714,380,2023-01-09,1,51.75,Not As Described,Y
126487,237716,482,2023-02-07,1,46.31,Better Price Found,Y
126488,237716,1079,2023-02-02,2,240.0,Other,Y
126489,237718,1052,2023-02-01,1,176.18,Defective/Damaged,N
126490,237719,518,2023-02-26,1,399.3,Not As Described,Y
126491,237719,686,2023-02-09,1,137.86,Other,Y
126492,237719,992,2023-02-13,2,394.76,Changed Mind,N
126493,237720,665,2023-03-11,1,57.12,Wrong Size/Fit,Y
126494,237721,225,2023-03-09,2,433.8,Wrong Size/Fit,Y
