PO Number,Vendor Key,Product Key,Order Date,Expected Receipt Date,Actual Receipt Date,Order Quantity,Unit Cost,PO Status
21432,11,449,2024-06-02,2024-06-19,2024-06-17,221,154.76,Received
21433,11,449,2024-07-06,2024-07-23,2024-07-20,224,159.99,Received
21434,11,449,2024-09-08,2024-09-25,2024-09-26,227,156.56,Received
21435,11,449,2024-10-23,2024-11-09,2024-11-08,231,159.63,Received
21436,11,449,2024-11-01,2024-11-18,2024-11-18,233,155.58,Received
21437,11,449,2024-11-01,2024-11-18,2024-11-18,241,168.95,Received
21438,11,449,2024-11-06,2024-11-23,2024-11-26,233,166.03,Received
21439,11,449,2024-11-20,2024-12-07,2024-12-08,236,159.66,Received
21440,11,449,2025-02-04,2025-02-21,2025-02-21,226,160.56,Received
21441,11,449,2025-02-08,2025-02-25,2025-02-23,226,159.79,Received
21442,11,449,2025-02-12,2025-03-01,2025-03-01,211,153.51,Received
21443,11,449,2025-02-25,2025-03-14,2025-03-17,233,157.99,Received
21444,11,449,2025-03-11,2025-03-28,2025-03-25,224,156.66,Received
21445,11,449,2025-04-01,2025-04-18,2025-04-17,222,156.57,Received
21446,11,449,2025-04-05,2025-04-22,2025-04-23,222,161.49,Received
21447,11,449,2025-04-17,2025-05-04,2025-05-04,215,161.48,Received
21448,11,449,2025-05-31,2025-06-17,2025-06-21,229,153.99,Received
21449,11,449,2025-07-09,2025-07-26,2025-07-27,246,166.94,Received
21450,11,449,2025-07-18,2025-08-04,2025-08-06,225,166.24,Received
21451,11,449,2025-08-01,2025-08-18,2025-08-20,229,161.29,Received
21452,11,449,2025-08-12,2025-08-29,2025-09-01,233,156.07,Received
21453,11,449,2025-08-23,2025-09-09,2025-09-08,220,167.5,Received
21454,18,450,2021-08-31,2021-09-13,2021-09-13,94,297.47,Received
21455,18,450,2021-09-01,2021-09-14,2021-09-12,110,308.09,Received
21456,18,450,2021-12-03,2021-12-16,2021-12-17,93,306.01,Received
21457,18,450,2021-12-09,2021-12-22,2021-12-18,98,287.56,Received
21458,18,450,2021-12-16,2021-12-29,2022-01-02,91,296.39,Received
21459,18,450,2021-12-20,2022-01-02,2022-01-02,99,305.92,Received
21460,18,450,2021-12-27,2022-01-09,2022-01-11,94,290.68,Received
21461,18,450,2022-01-07,2022-01-20,2022-01-17,88,300.58,Received
21462,18,450,2022-02-28,2022-03-13,2022-03-13,109,302.47,Received
21463,18,450,2022-03-27,2022-04-09,2022-04-07,89,303.73,Received
21464,18,450,2022-04-02,2022-04-15,2022-04-15,82,287.98,Received
21465,18,450,2022-04-10,2022-04-23,2022-04-22,107,303.15,Received
21466,18,450,2022-05-10,2022-05-23,2022-05-23,90,297.65,Received
21467,18,450,2022-05-10,2022-05-23,2022-05-23,95,309.04,Received
21468,18,450,2022-06-08,2022-06-21,2022-06-21,87,311.76,Received
21469,18,450,2022-06-25,2022-07-08,2022-07-06,97,304.97,Received
21470,18,450,2022-07-10,2022-07-23,2022-07-25,93,288.65,Received
21471,18,450,2022-08-21,2022-09-03,2022-09-03,92,307.48,Received
21472,18,450,2022-08-30,2022-09-12,2022-09-12,98,311.94,Received
21473,18,450,2022-09-06,2022-09-19,2022-09-19,102,306.5,Received
21474,18,450,2022-10-05,2022-10-18,2022-10-18,80,296.72,Received
21475,18,450,2022-11-02,2022-11-15,2022-11-15,95,298.52,Received
21476,18,450,2022-11-10,2022-11-23,2022-11-23,103,300.61,Received
21477,18,450,2022-11-21,2022-12-04,2022-12-05,101,302.32,Received
21478,18,450,2022-11-24,2022-12-07,2022-12-05,97,303.51,Received
21479,18,450,2022-12-14,2022-12-27,2022-12-27,94,306.41,Received
21480,18,450,2022-12-19,2023-01-01,2023-01-01,94,307.73,Received
21481,18,450,2022-12-19,2023-01-01,2023-01-06,120,294.08,Received
21482,18,450,2022-12-28,2023-01-10,2023-01-10,93,295.37,Received
21483,18,450,2023-01-10,2023-01-23,2023-01-21,95,282.93,Received
21484,18,450,2023-03-17,2023-03-30,2023-03-27,94,311.41,Received
21485,18,450,2023-03-18,2023-03-31,2023-03-31,103,298.62,Received
21486,18,450,2023-04-28,2023-05-11,2023-05-13,93,292.24,Received
21487,18,450,2023-05-16,2023-05-29,2023-05-28,95,304.93,Received
21488,18,450,2023-06-11,2023-06-24,2023-06-21,110,298.23,Received
21489,18,450,2023-09-10,2023-09-23,2023-09-25,107,304.11,Received
21490,18,450,2023-09-26,2023-10-09,2023-10-10,104,307.86,Received
21491,18,450,2023-10-16,2023-10-29,2023-11-02,109,307.03,Received
21492,18,450,2023-10-19,2023-11-01,2023-11-03,98,284.32,Received
21493,18,450,2023-11-10,2023-11-23,2023-11-24,107,295.39,Received
21494,18,450,2024-02-04,2024-02-17,2024-02-17,92,285.2,Received
21495,18,450,2024-02-23,2024-03-07,2024-03-06,91,297.6,Received
21496,18,450,2024-02-27,2024-03-11,2024-03-09,87,307.81,Received
21497,18,450,2024-04-05,2024-04-18,2024-04-20,106,311.25,Received
21498,18,450,2024-06-04,2024-06-17,2024-06-17,107,306.76,Received
21499,18,450,2024-08-11,2024-08-24,2024-08-25,99,292.89,Received
21500,18,450,2024-10-31,2024-11-13,2024-11-13,101,303.52,Received
21501,18,450,2024-11-26,2024-12-09,2024-12-08,98,299.91,Received
21502,18,450,2025-01-08,2025-01-21,2025-01-21,106,295.72,Received
21503,18,450,2025-02-24,2025-03-09,2025-03-10,86,299.72,Received
21504,18,450,2025-04-10,2025-04-23,2025-04-20,104,299.03,Received
21505,18,450,2025-05-10,2025-05-23,2025-05-21,101,294.63,Received
21506,18,450,2025-05-21,2025-06-03,2025-06-01,115,291.94,Received
21507,18,450,2025-06-02,2025-06-15,2025-06-15,115,308.85,Received
21508,18,450,2025-06-10,2025-06-23,2025-06-24,93,292.32,Received
21509,18,450,2025-07-02,2025-07-15,2025-07-19,94,289.25,Received
21510,18,450,2025-07-04,2025-07-17,2025-07-18,85,289.86,Received
21511,18,450,2025-07-06,2025-07-19,2025-07-19,100,294.95,Received
21512,18,450,2025-07-08,2025-07-21,2025-07-24,107,293.74,Received
21513,18,450,2025-07-11,2025-07-24,2025-07-25,96,293.93,Received
21514,11,451,2021-08-22,2021-09-08,2021-09-07,249,120.89,Received
21515,11,451,2021-09-23,2021-10-10,2021-10-11,238,125.9,Received
21516,11,451,2021-11-02,2021-11-19,2021-11-23,236,115.99,Received
21517,11,451,2021-11-10,2021-11-27,2021-11-29,236,124.67,Received
21518,11,451,2021-12-31,2022-01-17,2022-01-14,239,120.05,Received
21519,11,451,2022-02-07,2022-02-24,2022-02-24,236,117.54,Received
21520,11,451,2022-03-10,2022-03-27,2022-03-23,212,120.17,Received
21521,11,451,2022-03-29,2022-04-15,2022-04-13,227,119.11,Received
21522,11,451,2022-03-29,2022-04-15,2022-04-15,239,122.02,Received
21523,11,451,2022-04-01,2022-04-18,2022-04-15,239,123.96,Received
21524,11,451,2022-04-02,2022-04-19,2022-04-17,236,125.04,Received
21525,11,451,2022-04-11,2022-04-28,2022-04-28,233,118.25,Received
21526,11,451,2022-04-15,2022-05-02,2022-05-02,227,115.35,Received
21527,11,451,2022-05-02,2022-05-19,2022-05-18,240,118.6,Received
21528,11,451,2022-05-22,2022-06-08,2022-06-09,231,125.31,Received
21529,11,451,2022-06-01,2022-06-18,2022-06-19,224,124.71,Received
21530,11,451,2022-06-30,2022-07-17,2022-07-16,235,122.07,Received
21531,11,451,2022-08-01,2022-08-18,2022-08-13,233,116.55,Received
21532,11,451,2022-08-26,2022-09-12,2022-09-13,244,120.78,Received
21533,11,451,2022-09-30,2022-10-17,2022-10-15,238,115.1,Received
21534,11,451,2022-10-06,2022-10-23,2022-10-24,233,121.8,Received
21535,11,451,2022-10-24,2022-11-10,2022-11-06,238,117.25,Received
21536,11,451,2022-10-30,2022-11-16,2022-11-16,241,125.85,Received
21537,11,451,2022-11-22,2022-12-09,2022-12-10,237,120.79,Received
21538,11,451,2022-11-22,2022-12-09,2022-12-09,230,121.74,Received
21539,11,451,2022-11-27,2022-12-14,2022-12-17,232,125.0,Received
21540,11,451,2023-05-21,2023-06-07,2023-06-05,228,121.84,Received
21541,11,451,2023-05-29,2023-06-15,2023-06-15,215,126.36,Received
21542,11,451,2023-06-09,2023-06-26,2023-06-26,236,123.67,Received
21543,11,451,2023-07-23,2023-08-09,2023-08-07,236,114.94,Received
21544,11,451,2023-07-31,2023-08-17,2023-08-15,241,119.25,Received
21545,11,451,2023-09-04,2023-09-21,2023-09-19,229,125.64,Received
21546,11,451,2023-09-11,2023-09-28,2023-09-28,240,123.67,Received
21547,11,451,2023-09-30,2023-10-17,2023-10-16,232,116.39,Received
21548,11,451,2023-10-17,2023-11-03,2023-11-06,228,126.18,Received
21549,11,451,2023-10-20,2023-11-06,2023-11-08,239,120.09,Received
21550,11,451,2023-11-05,2023-11-22,2023-11-26,223,123.94,Received
21551,11,451,2023-11-10,2023-11-27,2023-11-29,232,119.01,Received
21552,11,451,2023-11-25,2023-12-12,2023-12-13,246,124.93,Received
21553,11,451,2023-11-29,2023-12-16,2023-12-12,236,116.07,Received
21554,11,451,2023-11-30,2023-12-17,2023-12-17,231,121.64,Received
21555,11,451,2023-12-31,2024-01-17,2024-01-15,239,121.4,Received
21556,11,451,2024-02-13,2024-03-01,2024-03-04,212,118.66,Received
21557,11,451,2024-03-27,2024-04-13,2024-04-09,236,120.51,Received
21558,11,451,2024-06-22,2024-07-09,2024-07-08,225,122.79,Received
21559,11,451,2024-08-02,2024-08-19,2024-08-23,238,114.99,Received
21560,11,451,2024-10-13,2024-10-30,2024-10-30,242,121.65,Received
21561,11,451,2024-10-28,2024-11-14,2024-11-14,239,120.69,Received
21562,11,451,2025-01-06,2025-01-23,2025-01-22,235,124.91,Received
21563,11,451,2025-01-28,2025-02-14,2025-02-13,232,121.25,Received
21564,11,451,2025-02-25,2025-03-14,2025-03-14,235,120.48,Received
21565,11,451,2025-04-03,2025-04-20,2025-04-18,237,115.47,Received
21566,11,451,2025-04-05,2025-04-22,2025-04-26,238,124.2,Received
21567,11,451,2025-04-06,2025-04-23,2025-04-20,222,126.33,Received
21568,11,451,2025-07-17,2025-08-03,2025-08-03,230,126.82,Received
21569,11,451,2025-07-19,2025-08-05,2025-08-07,236,120.35,Received
21570,11,451,2025-08-17,2025-09-03,2025-09-04,234,126.75,Received
21571,11,451,2025-09-04,2025-09-21,2025-09-22,236,125.91,Received
21572,11,451,2025-09-05,2025-09-22,2025-09-22,225,116.08,Received
21573,11,451,2025-09-18,2025-10-05,2025-10-08,233,124.09,Received
21574,17,452,2022-11-15,2022-11-25,2022-11-23,37,935.51,Received
21575,17,452,2022-12-06,2022-12-16,2022-12-14,35,968.34,Received
21576,17,452,2022-12-15,2022-12-25,2022-12-26,36,962.18,Received
21577,17,452,2023-06-17,2023-06-27,2023-06-29,31,917.01,Received
21578,17,452,2024-05-14,2024-05-24,2024-05-22,28,914.38,Received
21579,17,452,2024-10-04,2024-10-14,2024-10-16,35,960.02,Received
21580,11,453,2021-10-09,2021-10-26,2021-10-29,46,107.88,Received
21581,11,453,2021-10-10,2021-10-27,2021-10-27,47,112.84,Received
21582,11,453,2021-10-13,2021-10-30,2021-10-30,49,114.26,Received
21583,11,453,2021-12-11,2021-12-28,2022-01-01,44,109.42,Received
21584,11,453,2022-02-19,2022-03-08,2022-03-07,46,107.58,Received
21585,11,453,2022-03-01,2022-03-18,2022-03-18,47,115.15,Received
21586,11,453,2022-03-14,2022-03-31,2022-03-29,40,108.39,Received
21587,11,453,2022-03-21,2022-04-07,2022-04-10,49,116.95,Received
21588,11,453,2022-03-25,2022-04-11,2022-04-10,50,115.85,Received
21589,11,453,2022-04-07,2022-04-24,2022-04-26,47,112.58,Received
21590,11,453,2022-05-09,2022-05-26,2022-05-25,55,116.06,Received
21591,11,453,2022-05-21,2022-06-07,2022-06-10,34,106.25,Received
21592,11,453,2022-05-26,2022-06-12,2022-06-10,43,110.84,Received
21593,11,453,2022-07-03,2022-07-20,2022-07-22,42,114.47,Received
21594,11,453,2022-10-30,2022-11-16,2022-11-13,55,108.5,Received
21595,11,453,2022-11-29,2022-12-16,2022-12-15,59,108.26,Received
21596,11,453,2023-01-12,2023-01-29,2023-01-29,39,107.96,Received
21597,11,453,2023-02-05,2023-02-22,2023-02-22,36,112.63,Received
21598,11,453,2023-02-13,2023-03-02,2023-03-03,42,113.66,Received
21599,11,453,2023-03-15,2023-04-01,2023-04-02,50,112.36,Received
21600,11,453,2023-05-01,2023-05-18,2023-05-16,53,110.6,Received
21601,11,453,2023-06-04,2023-06-21,2023-06-23,33,110.62,Received
21602,11,453,2023-06-26,2023-07-13,2023-07-11,34,109.45,Received
21603,11,453,2023-07-22,2023-08-08,2023-08-08,43,110.22,Received
21604,11,453,2023-08-13,2023-08-30,2023-08-30,44,114.89,Received
21605,11,453,2023-10-10,2023-10-27,2023-10-30,57,114.42,Received
21606,11,453,2023-10-16,2023-11-02,2023-11-02,39,114.37,Received
21607,11,453,2023-11-02,2023-11-19,2023-11-18,58,109.64,Received
21608,11,453,2023-11-24,2023-12-11,2023-12-11,33,111.3,Received
21609,11,453,2023-11-27,2023-12-14,2023-12-11,33,105.96,Received
21610,11,453,2023-12-08,2023-12-25,2023-12-28,48,114.84,Received
21611,11,453,2023-12-16,2024-01-02,2024-01-02,44,112.07,Received
21612,11,453,2023-12-16,2024-01-02,2024-01-05,69,109.38,Received
21613,11,453,2023-12-22,2024-01-08,2024-01-09,37,116.67,Received
21614,11,453,2023-12-24,2024-01-10,2024-01-10,42,108.7,Received
21615,11,453,2024-01-05,2024-01-22,2024-01-18,36,116.43,Received
21616,11,453,2024-01-15,2024-02-01,2024-02-03,46,112.38,Received
21617,11,453,2024-02-19,2024-03-07,2024-03-07,52,114.61,Received
21618,11,453,2024-03-28,2024-04-14,2024-04-16,40,109.52,Received
21619,11,453,2024-04-11,2024-04-28,2024-04-29,35,111.53,Received
21620,11,453,2024-04-22,2024-05-09,2024-05-13,35,117.03,Received
21621,11,453,2024-05-18,2024-06-04,2024-06-07,59,112.61,Received
21622,11,453,2024-05-25,2024-06-11,2024-06-11,33,105.98,Received
21623,11,453,2024-06-27,2024-07-14,2024-07-16,38,110.1,Received
21624,11,453,2024-06-30,2024-07-17,2024-07-18,34,111.0,Received
21625,11,453,2024-09-14,2024-10-01,2024-10-01,41,106.93,Received
21626,11,453,2024-10-04,2024-10-21,2024-10-22,49,114.8,Received
21627,11,453,2024-11-01,2024-11-18,2024-11-16,62,112.22,Received
21628,11,453,2024-12-29,2025-01-15,2025-01-15,43,110.89,Received
21629,11,453,2025-01-07,2025-01-24,2025-01-23,52,108.12,Received
21630,11,453,2025-01-31,2025-02-17,2025-02-17,33,111.32,Received
21631,11,453,2025-02-12,2025-03-01,2025-02-25,38,112.0,Received
21632,11,453,2025-02-21,2025-03-10,2025-03-13,31,106.73,Received
21633,11,453,2025-03-06,2025-03-23,2025-03-25,44,110.71,Received
21634,11,453,2025-03-13,2025-03-30,2025-03-28,50,107.6,Received
21635,11,453,2025-03-23,2025-04-09,2025-04-08,42,107.33,Received
21636,11,453,2025-03-30,2025-04-16,2025-04-15,42,106.92,Received
21637,11,453,2025-05-30,2025-06-16,2025-06-15,42,108.03,Received
21638,11,453,2025-08-18,2025-09-04,2025-09-04,39,111.16,Received
21639,11,453,2025-10-04,2025-10-21,,63,113.56,In Transit
21640,11,454,2021-11-19,2021-12-06,2021-12-10,25,666.41,Received
21641,11,454,2022-05-22,2022-06-08,2022-06-08,33,659.69,Received
21642,11,454,2022-08-09,2022-08-26,2022-08-25,43,671.09,Received
21643,11,454,2023-03-09,2023-03-26,2023-03-26,43,653.63,Received
21644,11,454,2023-11-22,2023-12-09,2023-12-08,48,709.39,Received
21645,11,454,2024-02-13,2024-03-01,2024-03-02,53,667.57,Received
21646,11,454,2024-09-09,2024-09-26,2024-09-23,29,706.71,Received
21647,11,454,2025-04-23,2025-05-10,2025-05-09,30,666.92,Received
21648,10,455,2021-08-31,2021-09-07,2021-09-07,238,121.85,Received
21649,10,455,2021-09-23,2021-09-30,2021-09-26,247,120.96,Received
21650,10,455,2021-10-03,2021-10-10,2021-10-11,237,114.95,Received
21651,10,455,2021-10-12,2021-10-19,2021-10-19,248,120.02,Received
21652,10,455,2021-11-06,2021-11-13,2021-11-13,235,122.5,Received
21653,10,455,2021-11-17,2021-11-24,2021-11-19,246,119.47,Received
21654,10,455,2021-12-09,2021-12-16,2021-12-18,225,114.47,Received
21655,10,455,2021-12-12,2021-12-19,2021-12-19,226,116.41,Received
21656,10,455,2021-12-23,2021-12-30,2021-12-30,227,124.59,Received
21657,10,455,2022-02-01,2022-02-08,2022-02-08,242,125.33,Received
21658,10,455,2022-02-04,2022-02-11,2022-02-08,255,117.37,Received
21659,10,455,2022-02-23,2022-03-02,2022-03-03,237,113.91,Received
21660,10,455,2022-05-15,2022-05-22,2022-05-21,238,123.24,Received
21661,10,455,2022-05-20,2022-05-27,2022-05-27,240,124.62,Received
21662,10,455,2022-06-06,2022-06-13,2022-06-13,233,119.21,Received
21663,10,455,2022-06-12,2022-06-19,2022-06-17,244,124.69,Received
21664,10,455,2022-06-13,2022-06-20,2022-06-24,234,121.12,Received
21665,10,455,2022-06-22,2022-06-29,2022-06-29,241,120.56,Received
21666,10,455,2022-07-01,2022-07-08,2022-07-07,238,121.2,Received
21667,10,455,2022-11-08,2022-11-15,2022-11-16,244,122.36,Received
21668,10,455,2022-11-10,2022-11-17,2022-11-22,239,119.99,Received
21669,10,455,2022-11-27,2022-12-04,2022-12-03,231,123.09,Received
21670,10,455,2023-01-06,2023-01-13,2023-01-15,240,119.64,Received
21671,10,455,2023-02-04,2023-02-11,2023-02-11,237,115.14,Received
21672,10,455,2023-02-17,2023-02-24,2023-02-25,224,122.6,Received
21673,10,455,2023-03-01,2023-03-08,2023-03-10,245,121.65,Received
21674,10,455,2023-03-11,2023-03-18,2023-03-17,232,121.43,Received
21675,10,455,2023-04-13,2023-04-20,2023-04-19,226,117.42,Received
21676,10,455,2023-05-06,2023-05-13,2023-05-12,244,125.18,Received
21677,10,455,2023-05-18,2023-05-25,2023-05-25,234,114.41,Received
21678,10,455,2023-06-15,2023-06-22,2023-06-23,228,120.37,Received
21679,10,455,2023-06-25,2023-07-02,2023-07-02,240,124.24,Received
21680,10,455,2023-06-29,2023-07-06,2023-07-05,235,122.19,Received
21681,10,455,2023-07-15,2023-07-22,2023-07-21,237,121.55,Received
21682,10,455,2023-07-21,2023-07-28,2023-08-01,226,121.0,Received
21683,10,455,2023-09-12,2023-09-19,2023-09-16,248,116.35,Received
21684,10,455,2023-11-25,2023-12-02,2023-11-30,242,121.27,Received
21685,10,455,2024-02-28,2024-03-06,2024-03-07,232,118.99,Received
21686,10,455,2024-03-03,2024-03-10,2024-03-06,243,119.38,Received
21687,10,455,2024-06-01,2024-06-08,2024-06-08,231,114.21,Received
21688,10,455,2024-06-01,2024-06-08,2024-06-08,245,123.27,Received
21689,10,455,2024-06-16,2024-06-23,2024-06-23,247,124.87,Received
21690,10,455,2024-08-15,2024-08-22,2024-08-22,217,125.3,Received
21691,10,455,2024-08-27,2024-09-03,2024-09-03,243,119.17,Received
21692,10,455,2024-10-12,2024-10-19,2024-10-18,240,122.03,Received
21693,10,455,2024-10-28,2024-11-04,2024-11-04,231,121.61,Received
21694,10,455,2024-11-17,2024-11-24,2024-11-25,240,117.44,Received
21695,10,455,2024-12-08,2024-12-15,2024-12-15,249,117.51,Received
21696,10,455,2024-12-21,2024-12-28,2024-12-28,236,119.52,Received
21697,10,455,2025-01-20,2025-01-27,2025-01-27,228,124.35,Received
21698,10,455,2025-02-04,2025-02-11,2025-02-13,236,122.29,Received
21699,10,455,2025-03-28,2025-04-04,2025-04-07,227,124.0,Received
21700,10,455,2025-04-21,2025-04-28,2025-04-30,225,123.22,Received
21701,10,455,2025-04-28,2025-05-05,2025-04-27,238,113.97,Received
21702,10,455,2025-07-23,2025-07-30,2025-07-30,235,115.26,Received
21703,10,455,2025-08-02,2025-08-09,2025-08-12,228,117.24,Received
21704,10,455,2025-08-14,2025-08-21,2025-08-17,238,118.56,Received
21705,10,455,2025-09-17,2025-09-24,2025-09-20,250,119.59,Received
21706,10,455,2025-09-30,2025-10-07,2025-10-05,234,118.58,Received
21707,10,455,2025-10-11,2025-10-18,,238,122.22,In Transit
21708,11,456,2021-08-27,2021-09-13,2021-09-14,45,283.79,Received
21709,11,456,2024-03-14,2024-03-31,2024-03-29,22,284.71,Received
21710,11,456,2024-08-30,2024-09-16,2024-09-13,28,284.52,Received
21711,11,456,2024-12-12,2024-12-29,2024-12-30,34,294.53,Received
21712,11,456,2025-02-17,2025-03-06,2025-03-05,44,292.9,Received
21713,11,456,2025-04-04,2025-04-21,2025-04-21,52,299.21,Received
21714,11,456,2025-04-17,2025-05-04,2025-05-08,41,295.6,Received
21715,11,456,2025-07-17,2025-08-03,2025-08-05,27,308.26,Received
21716,18,457,2021-08-26,2021-09-08,2021-09-06,41,341.53,Received
21717,18,457,2021-10-28,2021-11-10,2021-11-15,41,333.7,Received
21718,18,457,2022-01-27,2022-02-09,2022-02-10,37,315.31,Received
21719,18,457,2022-02-13,2022-02-26,2022-02-26,31,316.33,Received
21720,18,457,2022-02-25,2022-03-10,2022-03-09,43,345.08,Received
21721,18,457,2022-03-20,2022-04-02,2022-04-01,45,333.54,Received
21722,18,457,2022-04-21,2022-05-04,2022-05-03,44,342.61,Received
21723,18,457,2022-04-30,2022-05-13,2022-05-13,52,321.51,Received
21724,18,457,2022-05-02,2022-05-15,2022-05-12,45,335.82,Received
21725,18,457,2022-05-23,2022-06-05,2022-06-07,49,345.63,Received
21726,18,457,2022-08-07,2022-08-20,2022-08-18,32,337.33,Received
21727,18,457,2022-08-10,2022-08-23,2022-08-19,42,323.21,Received
21728,18,457,2022-09-19,2022-10-02,2022-09-30,53,333.85,Received
21729,18,457,2022-09-23,2022-10-06,2022-10-06,51,330.21,Received
21730,18,457,2022-12-06,2022-12-19,2022-12-19,46,336.9,Received
21731,18,457,2022-12-13,2022-12-26,2022-12-25,36,338.19,Received
21732,18,457,2023-03-03,2023-03-16,2023-03-13,47,320.81,Received
21733,18,457,2023-03-24,2023-04-06,2023-04-09,41,331.24,Received
21734,18,457,2023-04-24,2023-05-07,2023-05-14,54,339.07,Received
21735,18,457,2023-05-04,2023-05-17,2023-05-17,35,342.25,Received
21736,18,457,2023-05-12,2023-05-25,2023-05-26,49,338.95,Received
21737,18,457,2023-06-13,2023-06-26,2023-06-26,51,329.81,Received
21738,18,457,2023-07-08,2023-07-21,2023-07-21,47,328.84,Received
21739,18,457,2023-07-19,2023-08-01,2023-08-01,31,332.51,Received
21740,18,457,2023-09-01,2023-09-14,2023-09-15,43,342.1,Received
21741,18,457,2023-12-22,2024-01-04,2024-01-04,55,318.69,Received
21742,18,457,2024-05-14,2024-05-27,2024-05-24,51,347.84,Received
21743,18,457,2024-07-10,2024-07-23,2024-07-25,30,338.48,Received
21744,18,457,2024-10-12,2024-10-25,2024-10-28,42,323.46,Received
21745,18,457,2024-11-07,2024-11-20,2024-11-24,46,341.58,Received
21746,18,457,2024-11-11,2024-11-24,2024-11-22,34,339.16,Received
21747,18,457,2024-12-27,2025-01-09,2025-01-08,52,319.94,Received
21748,18,457,2025-02-08,2025-02-21,2025-02-21,44,318.36,Received
21749,18,457,2025-07-23,2025-08-05,2025-08-01,30,344.11,Received
