Store Key,Fiscal Year,Fiscal Period,Budget Sales Amount,Budget Units
591,2025,9,176940.76,100
591,2025,10,133808.0,42
594,2021,8,49181.95,31
594,2021,9,83706.31,54
594,2021,10,102709.65,63
594,2021,11,123009.25,77
594,2021,12,93130.64,61
594,2022,1,91319.92,57
594,2022,2,121414.61,67
594,2022,3,88025.68,56
594,2022,4,84913.64,56
594,2022,5,111987.05,75
594,2022,6,112327.23,69
594,2022,7,110853.36,74
594,2022,8,57701.03,100
594,2022,9,103288.08,83
594,2022,10,120680.68,72
594,2022,11,145422.46,95
594,2022,12,110269.74,84
594,2023,1,108017.72,74
594,2023,2,147071.48,100
594,2023,3,103025.3,78
594,2023,4,102622.48,90
594,2023,5,136987.28,103
594,2023,6,135723.18,85
594,2023,7,129902.92,59
594,2023,8,190166.83,70
594,2023,9,138357.4,80
594,2023,10,162167.63,95
594,2023,11,213310.25,115
594,2023,12,179977.54,137
594,2024,1,154644.77,94
594,2024,2,228498.39,138
594,2024,3,149484.47,96
594,2024,4,161799.08,101
594,2024,5,200542.15,143
594,2024,6,178795.53,116
594,2024,7,108295.54,117
594,2024,8,146934.83,128
594,2024,9,134090.1,107
594,2024,10,245857.63,131
594,2024,11,233062.22,142
594,2024,12,266967.58,124
594,2025,1,192895.38,114
594,2025,2,312900.99,146
594,2025,3,217309.9,119
594,2025,4,212678.02,119
594,2025,5,259891.83,164
594,2025,6,219097.58,121
594,2025,7,249784.96,151
594,2025,8,268916.25,188
594,2025,9,215135.68,118
594,2025,10,266424.87,63
603,2023,7,7584.93,3
603,2023,8,28599.22,19
603,2023,9,22493.28,14
603,2023,10,33339.85,19
603,2023,11,52925.92,38
603,2023,12,54689.4,37
603,2024,1,30309.2,23
603,2024,2,56767.06,43
603,2024,3,50898.61,30
603,2024,4,53344.24,33
603,2024,5,83318.51,45
603,2024,6,62755.84,45
603,2024,7,9341.9,41
603,2024,8,33884.02,45
603,2024,9,27249.51,33
603,2024,10,38158.38,32
603,2024,11,58842.4,47
603,2024,12,65429.49,37
603,2025,1,34291.14,32
603,2025,2,68281.9,53
603,2025,3,57583.86,39
603,2025,4,59418.13,39
603,2025,5,101875.73,56
603,2025,6,73279.14,48
603,2025,7,69108.92,37
603,2025,8,83879.35,56
603,2025,9,50563.03,44
603,2025,10,62455.48,17
610,2021,8,64070.4,53
610,2021,9,94427.34,92
610,2021,10,100399.37,81
610,2021,11,129989.13,117
610,2021,12,88146.78,86
610,2022,1,99703.19,94
610,2022,2,115579.72,112
610,2022,3,94197.04,85
610,2022,4,105417.16,83
610,2022,5,126491.85,116
610,2022,6,102243.29,90
610,2022,7,86572.76,86
610,2022,8,75889.86,115
610,2022,9,115149.86,93
610,2022,10,113045.89,77
610,2022,11,155464.5,119
610,2022,12,99784.81,91
611,2021,8,28752.95,20
611,2021,9,69632.77,41
611,2021,10,56273.83,32
611,2021,11,78663.82,52
611,2021,12,55935.61,38
611,2022,1,63335.22,42
611,2022,2,72017.34,49
611,2022,3,54351.3,40
611,2022,4,62008.77,39
611,2022,5,70017.07,48
611,2022,6,50022.83,38
611,2022,7,55974.91,39
611,2022,8,33254.4,50
611,2022,9,80156.31,41
611,2022,10,66842.41,41
611,2022,11,90446.28,51
611,2022,12,64704.52,38
611,2023,1,73612.26,41
611,2023,2,82247.55,52
611,2023,3,63834.43,48
611,2023,4,70702.58,49
611,2023,5,80705.96,59
611,2023,6,58038.99,42
611,2023,7,67842.07,30
611,2023,8,95302.45,41
611,2023,9,67073.88,44
611,2023,10,79844.18,45
611,2023,11,73718.9,58
611,2023,12,72203.6,69
611,2024,1,70766.33,59
611,2024,2,86321.89,70
611,2024,3,76479.08,61
611,2024,4,91805.89,63
611,2024,5,98711.89,83
611,2024,6,78002.62,67
611,2024,7,49348.88,65
611,2024,8,71421.44,89
611,2024,9,66527.86,75
611,2024,10,90685.18,75
611,2024,11,87026.46,83
611,2024,12,97545.3,71
611,2025,1,111202.56,72
611,2025,2,123444.44,106
611,2025,3,116685.0,80
611,2025,4,97404.74,78
611,2025,5,164909.56,92
611,2025,6,102615.3,96
611,2025,7,114828.58,92
611,2025,8,153135.86,124
611,2025,9,114466.76,104
611,2025,10,131990.71,47
613,2021,8,97257.64,58
613,2021,9,181701.81,98
613,2021,10,173655.62,86
613,2021,11,213826.36,126
613,2021,12,161336.09,84
613,2022,1,188203.14,95
613,2022,2,248689.75,123
613,2022,3,217113.65,99
613,2022,4,163943.4,93
613,2022,5,239633.14,112
613,2022,6,157519.77,93
613,2022,7,170440.59,88
613,2022,8,110836.04,113
613,2022,9,206341.83,90
613,2022,10,200418.42,99
613,2022,11,263980.48,112
613,2022,12,191299.53,90
613,2023,1,223457.9,92
613,2023,2,290908.99,114
613,2023,3,243536.32,89
613,2023,4,200918.47,97
613,2023,5,275426.95,126
613,2023,6,188021.11,84
613,2023,7,202338.73,56
613,2023,8,287529.96,81
613,2023,9,202799.29,88
613,2023,10,244420.07,87
613,2023,11,270120.09,114
613,2023,12,210938.64,131
613,2024,1,221204.91,91
613,2024,2,270815.11,109
613,2024,3,223308.14,93
613,2024,4,239998.22,111
613,2024,5,277310.04,110
613,2024,6,194341.06,94
613,2024,7,113593.2,92
613,2024,8,205848.59,125
613,2024,9,177680.0,101
613,2024,10,213548.56,97
613,2024,11,243903.05,107
613,2025,6,190267.39,14
613,2025,7,195416.01,36
613,2025,8,269975.69,35
613,2025,9,201411.52,12
615,2021,8,61627.86,44
615,2021,9,123751.5,86
615,2021,10,120801.08,80
615,2021,11,178534.77,97
615,2021,12,132935.81,86
615,2022,1,117031.69,78
615,2022,2,149690.54,112
615,2022,3,123467.38,75
615,2022,4,127554.65,66
615,2022,5,154718.26,98
615,2022,6,111235.75,75
615,2022,7,109487.43,76
615,2022,8,69768.68,96
615,2022,9,149072.92,75
615,2022,10,132971.36,74
615,2022,11,205135.27,98
615,2022,12,149320.19,76
615,2023,1,141993.66,61
615,2023,2,176305.06,69
615,2023,3,143919.38,56
615,2023,4,150273.61,50
615,2023,5,179045.4,57
615,2023,6,132248.43,38
615,2023,7,137461.18,26
615,2023,8,179976.01,36
615,2023,9,143517.99,30
615,2023,10,138843.7,37
615,2023,11,198281.96,47
615,2023,12,148592.41,48
615,2024,1,118777.28,37
615,2024,2,141530.51,46
615,2024,3,92351.45,33
615,2024,4,112948.72,39
615,2024,5,110369.18,42
615,2024,6,65446.97,36
615,2024,7,50034.8,34
615,2024,8,56507.11,36
615,2024,9,51438.08,24
615,2024,10,72741.3,21
615,2024,11,87194.64,23
615,2024,12,92704.55,18
615,2025,1,67996.51,18
615,2025,2,98410.18,24
615,2025,3,59484.05,17
615,2025,4,71530.34,17
615,2025,5,76492.15,21
615,2025,6,70976.25,30
615,2025,7,68398.41,28
615,2025,8,65610.37,39
615,2025,9,44344.03,20
615,2025,10,35675.49,8
617,2021,8,82174.13,39
617,2021,9,125557.39,61
617,2021,10,117482.89,56
617,2021,11,146659.22,78
617,2021,12,104837.05,54
617,2022,1,115607.48,59
617,2022,2,125703.81,70
617,2022,3,130992.74,64
617,2022,4,98855.71,56
617,2022,5,169317.04,90
617,2022,6,117396.97,62
617,2022,7,107852.31,51
617,2022,8,92513.94,78
617,2022,9,141685.91,51
617,2022,10,133552.17,61
617,2022,11,168423.7,83
617,2022,12,122426.83,62
617,2023,1,140638.66,61
617,2023,2,148005.78,81
617,2023,3,157744.77,55
617,2023,4,114768.06,71
617,2023,5,195084.61,70
617,2023,6,134431.4,48
617,2023,7,123399.31,39
617,2023,8,162500.2,57
617,2023,9,119436.7,48
617,2023,10,136637.81,56
617,2023,11,153811.19,84
617,2023,12,141042.7,80
617,2024,1,145773.23,56
617,2024,2,138073.54,81
617,2024,3,136236.0,66
617,2024,4,162013.34,63
617,2024,5,158159.62,71
617,2024,6,120335.03,57
617,2024,7,71679.31,56
617,2024,8,120897.18,80
617,2024,9,97312.77,62
617,2024,10,127128.93,69
617,2024,11,181942.32,100
617,2024,12,174457.04,69
617,2025,1,126404.58,78
617,2025,2,163229.0,105
617,2025,3,128542.42,84
617,2025,4,135538.43,70
617,2025,5,158415.55,112
617,2025,6,149147.64,92
617,2025,7,116060.92,102
617,2025,8,150147.98,134
617,2025,9,128868.39,96
617,2025,10,135012.16,38
625,2021,8,39183.1,31
625,2021,9,56620.9,50
625,2021,10,65969.91,47
625,2021,11,75411.65,55
625,2021,12,64902.12,47
625,2022,1,57518.29,48
625,2022,2,75003.07,62
625,2022,3,54384.1,44
625,2022,4,66035.44,49
625,2022,5,73302.68,55
625,2022,6,68285.91,46
625,2022,7,64548.93,44
625,2022,8,46703.98,57
625,2022,9,63256.31,50
625,2022,10,76587.92,45
625,2022,11,93266.92,62
625,2022,12,76692.76,52
625,2023,1,63819.81,57
625,2023,2,90297.2,66
625,2023,3,63717.2,63
625,2023,4,79743.2,65
625,2023,5,84668.01,78
625,2023,6,81803.82,53
625,2023,7,79135.94,43
625,2023,8,104445.86,48
625,2023,9,73866.27,49
625,2023,10,73033.86,60
625,2023,11,99218.81,79
625,2023,12,78236.31,86
625,2024,1,91005.52,75
625,2024,2,124010.83,83
625,2024,3,92207.99,75
625,2024,4,96061.12,89
625,2024,5,130868.16,107
625,2024,6,99565.93,84
625,2024,7,88114.86,87
625,2024,8,83790.3,120
625,2024,9,85837.21,93
625,2024,10,97383.33,88
625,2024,11,140375.05,134
625,2024,12,149713.79,94
625,2025,1,119145.98,112
625,2025,2,151690.14,115
625,2025,3,134323.52,108
625,2025,4,147738.13,104
625,2025,5,165682.52,138
625,2025,6,139882.84,118
625,2025,7,155092.84,133
625,2025,8,201741.15,166
625,2025,9,178337.71,108
625,2025,10,166391.49,54
630,2021,8,71118.41,41
630,2021,9,120017.15,68
630,2021,10,118825.99,68
630,2021,11,131677.55,84
630,2021,12,92391.47,58
630,2022,1,102912.37,66
630,2022,2,126222.23,83
630,2022,3,118059.85,75
630,2022,4,107755.54,63
630,2022,5,133659.03,84
630,2022,6,126403.42,62
630,2022,7,105854.15,60
630,2022,8,79152.68,74
630,2022,9,146275.58,64
630,2022,10,139535.87,76
630,2022,11,162487.12,79
630,2022,12,107773.46,66
630,2023,1,129305.53,65
630,2023,2,143317.55,76
630,2023,3,146194.32,59
630,2023,4,121116.38,64
630,2023,5,164843.77,79
630,2023,6,140949.72,59
630,2023,7,128348.18,49
630,2023,8,169937.1,52
630,2023,9,128002.8,50
630,2023,10,134441.53,71
630,2023,11,153443.83,81
630,2023,12,108874.28,80
630,2024,1,99437.52,67
630,2024,2,141465.71,83
630,2024,3,139046.55,65
630,2024,4,134014.94,57
630,2024,5,152895.04,77
630,2024,6,122160.94,63
630,2024,7,95594.59,67
630,2024,8,107537.18,72
630,2024,9,94512.12,64
630,2024,10,144326.51,63
630,2024,11,187686.47,80
630,2024,12,156577.79,69
630,2025,1,134605.18,66
630,2025,2,160669.05,75
630,2025,3,134028.06,64
630,2025,4,124777.99,60
630,2025,5,169521.17,91
630,2025,6,142161.74,78
630,2025,7,132586.73,81
630,2025,8,151916.13,114
630,2025,9,139876.24,70
630,2025,10,121119.86,35
641,2021,8,41670.86,39
641,2021,9,76876.62,67
641,2021,10,94210.0,64
641,2021,11,109243.72,82
641,2021,12,85928.01,65
641,2022,1,68249.68,55
641,2022,2,100437.37,80
641,2022,3,82337.53,63
641,2022,4,88105.38,64
641,2022,5,108249.1,83
641,2022,6,80559.4,64
641,2022,7,107312.41,60
641,2022,8,50603.82,84
641,2022,9,94323.04,56
641,2022,10,105154.96,68
641,2022,11,127331.75,79
641,2022,12,101808.62,68
641,2023,1,82944.55,66
641,2023,2,112547.97,86
641,2023,3,101212.97,62
641,2023,4,101747.34,62
641,2023,5,121351.02,82
641,2023,6,98718.3,58
641,2023,7,119558.02,45
641,2023,8,127258.08,57
641,2023,9,94907.03,52
641,2023,10,93632.93,63
641,2023,11,127035.68,82
641,2023,12,101911.77,77
641,2024,1,103299.53,68
641,2024,2,149215.55,79
641,2024,3,112430.97,65
641,2024,4,112148.97,63
641,2024,5,131292.23,82
641,2024,6,91251.98,67
641,2024,7,71031.78,62
641,2024,8,71008.56,78
641,2024,9,81306.88,60
641,2024,10,85569.66,67
641,2024,11,108166.64,85
641,2024,12,131922.43,63
641,2025,1,97121.21,56
641,2025,2,129992.91,74
641,2025,3,105722.34,68
641,2025,4,89914.05,73
641,2025,5,120176.64,83
641,2025,6,87272.9,79
641,2025,7,86328.2,85
641,2025,8,122570.96,110
641,2025,9,86029.42,75
641,2025,10,92525.21,32
642,2021,8,51544.77,27
642,2021,9,100063.8,52
642,2021,10,80225.42,48
642,2021,11,109926.15,73
642,2021,12,71788.78,49
642,2022,1,91695.33,56
642,2022,2,110942.43,62
642,2022,3,76076.67,52
642,2022,4,72000.69,44
642,2022,5,116346.29,60
642,2022,6,83286.41,47
642,2022,7,75652.53,50
642,2022,8,61030.99,61
642,2022,9,111920.81,53
642,2022,10,98280.86,53
642,2022,11,132196.43,70
642,2022,12,81798.49,46
642,2023,1,105768.25,56
642,2023,2,128073.95,66
642,2023,3,92666.95,64
642,2023,4,81956.31,61
642,2023,5,127782.58,74
642,2023,6,102058.97,60
642,2023,7,92575.57,43
642,2023,8,113932.15,58
642,2023,9,104774.85,58
642,2023,10,95955.01,83
642,2023,11,128204.77,105
642,2023,12,106826.29,93
642,2024,1,103288.49,76
642,2024,2,117127.0,104
642,2024,3,137422.79,84
642,2024,4,127176.33,85
642,2024,5,158885.39,104
642,2024,6,101849.71,88
642,2024,7,86905.39,83
642,2024,8,127336.37,121
642,2024,9,118994.89,93
642,2024,10,154793.68,101
642,2024,11,190923.37,127
642,2024,12,199925.64,99
642,2025,1,154498.75,113
642,2025,2,192982.62,120
642,2025,3,152010.07,91
642,2025,4,175388.53,101
642,2025,5,220327.54,139
642,2025,6,186645.59,117
642,2025,7,195013.98,119
642,2025,8,218508.31,146
642,2025,9,189636.5,109
642,2025,10,201438.67,51
647,2021,8,23445.89,13
647,2021,9,25521.96,19
647,2021,10,28351.4,17
647,2021,11,37014.56,24
647,2021,12,19940.84,14
647,2022,1,20477.76,18
647,2022,2,35538.27,23
647,2022,3,36546.74,18
647,2022,4,26281.09,19
647,2022,5,32677.57,20
647,2022,6,23642.7,20
647,2022,7,38353.37,21
647,2022,8,28928.69,31
647,2022,9,29164.13,28
647,2022,10,34018.84,25
647,2022,11,46029.8,39
647,2022,12,24123.99,20
647,2023,1,25012.91,28
647,2023,2,43633.47,38
647,2023,3,40298.58,26
647,2023,4,31660.6,28
647,2023,5,40151.64,30
647,2023,6,28604.19,28
647,2023,7,43381.45,18
647,2023,8,64061.0,29
647,2023,9,37655.07,25
647,2023,10,46051.97,28
647,2023,11,58186.72,52
647,2023,12,31569.32,44
647,2024,1,46114.57,37
647,2024,2,58862.36,47
647,2024,3,46672.51,38
647,2024,4,39414.43,39
647,2024,5,52575.22,54
647,2024,6,45779.41,36
647,2024,7,38793.72,43
647,2024,8,40388.55,60
647,2024,9,53929.23,44
647,2024,10,65417.53,43
647,2024,11,104848.33,69
647,2024,12,73648.51,48
647,2025,1,65820.07,47
647,2025,2,86813.18,54
647,2025,3,80989.74,50
647,2025,4,64493.07,40
647,2025,5,82463.72,60
647,2025,6,57320.1,55
647,2025,7,91265.42,56
647,2025,8,86796.54,76
647,2025,9,67413.29,50
647,2025,10,68287.89,23
649,2021,8,80207.55,57
649,2021,9,151079.23,87
649,2021,10,149621.36,84
649,2021,11,196158.85,92
649,2021,12,144727.26,79
649,2022,1,165643.27,92
649,2022,2,178865.88,101
649,2022,3,158606.46,91
649,2022,4,141237.75,80
649,2022,5,188208.89,102
649,2022,6,178936.16,87
649,2022,7,132187.97,88
649,2022,8,99529.9,100
649,2022,9,179118.43,92
649,2022,10,173690.17,83
649,2022,11,246935.82,116
649,2022,12,160381.79,84
649,2023,1,192077.51,83
649,2023,2,214682.36,100
649,2023,3,189031.98,82
649,2023,4,168461.56,89
649,2023,5,225950.57,112
649,2023,6,203656.99,77
649,2023,7,159747.23,51
649,2023,8,222136.57,83
649,2023,9,157680.21,65
649,2023,10,185119.56,89
649,2023,11,244875.4,109
649,2023,12,207337.11,105
649,2024,1,169554.31,98
649,2024,2,199193.83,103
649,2024,3,163115.43,87
649,2024,4,190931.24,77
649,2024,5,209415.39,106
649,2024,6,165096.2,83
649,2024,7,119242.45,80
649,2024,8,147265.6,102
649,2024,9,129346.11,90
649,2024,10,183278.58,91
649,2024,11,211573.87,102
649,2024,12,206717.61,85
649,2025,1,173723.23,97
649,2025,2,187180.59,117
649,2025,3,190514.09,83
649,2025,4,131313.33,104
649,2025,5,215799.82,113
649,2025,6,193286.29,112
649,2025,7,150114.52,123
649,2025,8,204052.32,159
649,2025,9,187750.3,106
649,2025,10,157683.56,52
657,2021,8,40763.58,22
657,2021,9,72049.76,32
657,2021,10,65439.53,40
657,2021,11,100316.76,42
657,2021,12,82933.18,38
657,2022,1,74648.63,40
657,2022,2,94112.04,46
657,2022,3,86901.76,38
657,2022,4,78408.94,41
657,2022,5,94084.07,50
657,2022,6,75338.73,40
657,2022,7,82934.59,40
657,2022,8,46031.52,52
657,2022,9,81092.49,44
657,2022,10,76172.32,48
657,2022,11,116845.01,63
657,2022,12,95059.17,43
657,2023,1,89398.24,50
657,2023,2,106569.44,53
657,2023,3,100895.88,48
657,2023,4,92257.08,48
657,2023,5,114242.44,59
657,2023,6,85992.38,36
657,2023,7,99476.34,33
657,2023,8,114437.93,38
657,2023,9,100026.59,46
657,2023,10,117981.65,50
657,2023,11,154839.05,73
657,2023,12,100852.36,68
657,2024,1,115669.06,65
657,2024,2,129310.15,76
657,2024,3,95839.5,55
657,2024,4,106444.73,59
657,2024,5,109173.27,71
657,2024,6,70472.62,63
657,2024,7,72873.53,72
657,2024,8,84282.25,83
657,2024,9,91785.87,66
657,2024,10,127766.94,68
657,2024,11,146982.8,83
657,2024,12,145391.15,67
657,2025,1,124185.45,67
657,2025,2,176053.19,81
657,2025,3,129508.66,73
657,2025,4,141412.63,72
657,2025,5,183532.71,86
657,2025,6,150338.39,73
657,2025,7,143742.06,79
657,2025,8,150221.08,113
657,2025,9,171292.83,75
657,2025,10,183893.41,34
659,2021,8,22039.78,16
659,2021,9,44330.07,33
659,2021,10,42456.34,34
659,2021,11,42302.48,37
659,2021,12,33133.18,31
659,2022,1,48278.8,33
659,2022,2,47813.77,39
659,2022,3,37400.47,30
659,2022,4,44111.61,31
659,2022,5,50301.3,43
659,2022,6,39401.15,30
659,2022,7,34940.12,29
659,2022,8,27073.43,40
659,2022,9,51879.03,34
659,2022,10,47371.04,35
659,2022,11,50615.62,42
659,2022,12,40158.62,33
659,2023,1,59750.48,36
659,2023,2,57997.98,43
659,2023,3,41915.9,30
659,2023,4,49437.55,35
659,2023,5,61127.23,45
659,2023,6,47347.99,31
659,2023,7,43779.73,21
659,2023,8,53113.8,39
659,2023,9,46653.54,25
659,2023,10,50868.12,37
659,2023,11,54269.63,49
659,2023,12,49234.69,51
659,2024,1,48168.04,48
659,2024,2,57024.02,65
659,2024,3,46156.07,47
659,2024,4,40071.37,58
659,2024,5,64071.5,72
659,2024,6,42128.75,52
659,2024,7,25985.86,56
659,2024,8,57402.0,82
659,2024,9,37611.04,56
659,2024,10,50430.82,64
659,2024,11,81344.65,86
659,2024,12,80523.88,67
659,2025,1,66564.59,74
659,2025,2,105532.33,93
659,2025,3,67903.48,75
659,2025,4,95408.01,71
659,2025,5,127683.12,94
659,2025,6,78868.08,85
659,2025,7,79360.08,82
659,2025,8,128154.76,113
659,2025,9,106402.39,79
659,2025,10,104983.71,37
661,2021,8,48706.19,27
661,2021,9,65538.69,37
661,2021,10,66777.6,38
661,2021,11,67789.67,49
661,2021,12,67368.82,37
661,2022,1,63099.05,36
661,2022,2,77240.61,48
661,2022,3,71011.82,36
661,2022,4,80083.47,40
661,2022,5,79188.44,42
661,2022,6,61843.69,40
661,2022,7,55020.37,41
661,2022,8,59222.42,42
661,2022,9,73842.82,43
661,2022,10,75547.6,42
661,2022,11,83149.32,46
661,2022,12,78912.74,35
661,2023,1,70632.37,39
661,2023,2,92487.47,46
661,2023,3,82261.62,39
661,2023,4,90576.95,35
661,2023,5,92999.26,45
661,2023,6,75315.71,29
661,2023,7,66097.79,29
661,2023,8,88938.22,30
661,2023,9,66412.22,31
661,2023,10,117340.73,31
661,2023,11,80665.34,42
661,2023,12,87069.1,49
661,2024,1,65989.5,36
661,2024,2,92697.18,41
661,2024,3,89855.05,28
661,2024,4,71610.19,38
661,2024,5,85031.75,40
661,2024,6,49525.2,40
661,2024,7,53166.34,35
661,2024,8,65018.58,40
661,2024,9,48664.42,25
661,2024,10,71107.9,34
661,2024,11,77140.37,38
661,2024,12,71972.47,33
661,2025,1,61571.08,28
661,2025,2,82813.25,38
661,2025,3,62756.1,31
661,2025,4,64032.1,30
661,2025,5,66648.6,35
661,2025,6,77451.34,34
661,2025,7,46549.62,41
661,2025,8,66645.7,55
661,2025,9,41629.18,33
661,2025,10,46841.91,15
664,2021,8,66163.09,48
664,2021,9,98050.95,68
664,2021,10,101829.63,76
664,2021,11,119805.15,96
664,2021,12,85428.62,79
664,2022,1,106717.39,73
664,2022,2,122588.13,96
664,2022,3,92776.9,72
664,2022,4,86358.63,76
664,2022,5,106526.16,100
664,2022,6,87529.93,70
664,2022,7,120656.09,80
664,2022,8,72537.98,94
664,2022,9,117874.51,75
664,2022,10,125484.79,81
664,2022,11,132515.71,90
664,2022,12,104117.51,71
664,2023,1,125659.15,81
664,2023,2,140231.67,113
664,2023,3,114564.72,81
664,2023,4,100488.78,92
664,2023,5,131118.92,94
664,2023,6,107802.05,71
664,2023,7,138788.26,59
664,2023,8,140238.83,64
664,2023,9,101362.6,75
664,2023,10,108224.69,82
664,2023,11,127283.71,100
664,2023,12,101552.68,90
664,2024,1,128793.83,63
664,2024,2,161116.95,77
664,2024,3,109060.7,40
664,2024,4,121281.78,48
664,2024,5,125767.49,63
664,2024,6,96546.33,30
664,2024,7,67359.6,30
664,2024,8,99871.7,29
664,2024,9,99024.09,27
664,2024,10,113893.18,16
664,2024,11,96124.22,24
664,2024,12,107140.23,15
664,2025,1,85530.85,17
664,2025,2,87974.3,14
664,2025,3,47237.67,11
664,2025,4,48836.41,16
664,2025,5,60189.02,19
664,2025,6,40631.73,33
664,2025,7,26230.43,35
664,2025,8,32547.09,54
664,2025,9,23990.13,20
664,2025,10,16827.4,7
669,2021,8,75980.97,38
669,2021,9,140185.82,67
669,2021,10,121625.31,60
669,2021,11,150596.68,75
669,2021,12,135846.24,66
669,2022,1,126870.3,63
669,2022,2,153033.35,76
669,2022,3,136794.38,71
669,2022,4,120121.93,57
669,2022,5,150015.67,86
669,2022,6,127767.77,61
669,2022,7,114822.76,63
669,2022,8,93067.93,81
669,2022,9,162739.66,63
669,2022,10,133160.82,65
669,2022,11,171856.49,88
669,2022,12,150052.7,62
669,2023,1,145270.05,68
669,2023,2,169842.28,79
669,2023,3,153998.29,38
670,2021,8,89008.17,60
670,2021,9,145147.76,83
670,2021,10,154118.5,103
670,2021,11,167307.95,117
670,2021,12,122566.47,84
670,2022,1,143208.57,97
670,2022,2,158406.36,109
670,2022,3,143753.15,87
670,2022,4,130976.27,89
670,2022,5,176628.92,115
670,2022,6,145862.32,95
670,2022,7,144951.99,92
670,2022,8,101890.24,107
670,2022,9,179479.33,88
670,2022,10,173220.73,90
670,2022,11,200380.68,109
670,2022,12,135805.85,89
670,2023,1,172222.63,98
670,2023,2,194055.92,127
670,2023,3,170054.59,82
670,2023,4,157144.14,103
670,2023,5,197565.45,104
670,2023,6,179588.54,74
670,2023,7,171856.2,59
670,2023,8,231902.16,80
670,2023,9,182390.74,75
670,2023,10,144779.71,90
670,2023,11,216010.06,109
670,2023,12,158126.98,112
670,2024,1,173833.27,87
670,2024,2,216882.33,114
670,2024,3,151088.57,85
670,2024,4,151598.4,89
670,2024,5,190651.32,112
670,2024,6,148003.34,88
670,2024,7,93720.2,82
670,2024,8,122602.88,110
670,2024,9,124436.1,100
670,2024,10,146195.59,95
670,2024,11,214573.54,113
670,2024,12,195790.24,85
670,2025,1,154467.08,99
670,2025,2,183202.77,108
670,2025,3,167106.82,93
670,2025,4,156765.87,94
670,2025,5,183269.86,121
670,2025,6,155882.74,116
670,2025,7,150365.13,124
670,2025,8,201910.56,143
670,2025,9,169002.82,105
670,2025,10,175138.0,44
674,2021,8,20786.51,17
674,2021,9,36990.79,22
674,2021,10,57758.27,26
674,2021,11,61029.59,28
674,2021,12,49948.77,30
674,2022,1,57225.95,36
674,2022,2,70342.74,38
674,2022,3,71908.95,33
