Date Key,Day of Week Name,Day of Week Number,Day of Month,Day of Year,Week Start Date,Is Weekend,Calendar Year,Calendar Month,Calendar Month Name,Calendar Quarter,Fiscal Year,Fiscal Quarter,Fiscal Period,Fiscal Period Name,Fiscal Week of Year,Fiscal Week of Period,Fiscal Year Day Number,Is 53rd Week,Fiscal Season,Fiscal Year Start Date,Fiscal Year End Date,Fiscal Quarter Start Date,Fiscal Quarter End Date,Fiscal Period Start Date,Fiscal Period End Date,Fiscal Season Start Date,Fiscal Season End Date,Fiscal Quarter Day Number,Fiscal Period Day Number,Fiscal Season Day Number,Prior Year Date
2024-02-23,Friday,6,23,54,2024-02-18,N,2024,2,February,1,2024,1,2,P02,7,3,48,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,48,20,48,2023-02-17
2024-02-24,Saturday,7,24,55,2024-02-18,Y,2024,2,February,1,2024,1,2,P02,7,3,49,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,49,21,49,2023-02-18
2024-02-25,Sunday,1,25,56,2024-02-25,Y,2024,2,February,1,2024,1,2,P02,8,4,50,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,50,22,50,2023-02-19
2024-02-26,Monday,2,26,57,2024-02-25,N,2024,2,February,1,2024,1,2,P02,8,4,51,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,51,23,51,2023-02-20
2024-02-27,Tuesday,3,27,58,2024-02-25,N,2024,2,February,1,2024,1,2,P02,8,4,52,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,52,24,52,2023-02-21
2024-02-28,Wednesday,4,28,59,2024-02-25,N,2024,2,February,1,2024,1,2,P02,8,4,53,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,53,25,53,2023-02-22
2024-02-29,Thursday,5,29,60,2024-02-25,N,2024,2,February,1,2024,1,2,P02,8,4,54,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,54,26,54,2023-02-23
2024-03-01,Friday,6,1,61,2024-02-25,N,2024,3,March,1,2024,1,2,P02,8,4,55,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,55,27,55,2023-02-24
2024-03-02,Saturday,7,2,62,2024-02-25,Y,2024,3,March,1,2024,1,2,P02,8,4,56,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,56,28,56,2023-02-25
2024-03-03,Sunday,1,3,63,2024-03-03,Y,2024,3,March,1,2024,1,2,P02,9,5,57,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,57,29,57,2023-02-26
2024-03-04,Monday,2,4,64,2024-03-03,N,2024,3,March,1,2024,1,2,P02,9,5,58,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,58,30,58,2023-02-27
2024-03-05,Tuesday,3,5,65,2024-03-03,N,2024,3,March,1,2024,1,2,P02,9,5,59,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,59,31,59,2023-02-28
2024-03-06,Wednesday,4,6,66,2024-03-03,N,2024,3,March,1,2024,1,2,P02,9,5,60,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,60,32,60,2023-03-01
2024-03-07,Thursday,5,7,67,2024-03-03,N,2024,3,March,1,2024,1,2,P02,9,5,61,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,61,33,61,2023-03-02
2024-03-08,Friday,6,8,68,2024-03-03,N,2024,3,March,1,2024,1,2,P02,9,5,62,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,62,34,62,2023-03-03
2024-03-09,Saturday,7,9,69,2024-03-03,Y,2024,3,March,1,2024,1,2,P02,9,5,63,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-02-04,2024-03-09,2024-01-07,2024-07-06,63,35,63,2023-03-04
2024-03-10,Sunday,1,10,70,2024-03-10,Y,2024,3,March,1,2024,1,3,P03,10,1,64,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,64,1,64,2023-03-05
2024-03-11,Monday,2,11,71,2024-03-10,N,2024,3,March,1,2024,1,3,P03,10,1,65,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,65,2,65,2023-03-06
2024-03-12,Tuesday,3,12,72,2024-03-10,N,2024,3,March,1,2024,1,3,P03,10,1,66,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,66,3,66,2023-03-07
2024-03-13,Wednesday,4,13,73,2024-03-10,N,2024,3,March,1,2024,1,3,P03,10,1,67,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,67,4,67,2023-03-08
2024-03-14,Thursday,5,14,74,2024-03-10,N,2024,3,March,1,2024,1,3,P03,10,1,68,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,68,5,68,2023-03-09
2024-03-15,Friday,6,15,75,2024-03-10,N,2024,3,March,1,2024,1,3,P03,10,1,69,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,69,6,69,2023-03-10
2024-03-16,Saturday,7,16,76,2024-03-10,Y,2024,3,March,1,2024,1,3,P03,10,1,70,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,70,7,70,2023-03-11
2024-03-17,Sunday,1,17,77,2024-03-17,Y,2024,3,March,1,2024,1,3,P03,11,2,71,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,71,8,71,2023-03-12
2024-03-18,Monday,2,18,78,2024-03-17,N,2024,3,March,1,2024,1,3,P03,11,2,72,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,72,9,72,2023-03-13
2024-03-19,Tuesday,3,19,79,2024-03-17,N,2024,3,March,1,2024,1,3,P03,11,2,73,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,73,10,73,2023-03-14
2024-03-20,Wednesday,4,20,80,2024-03-17,N,2024,3,March,1,2024,1,3,P03,11,2,74,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,74,11,74,2023-03-15
2024-03-21,Thursday,5,21,81,2024-03-17,N,2024,3,March,1,2024,1,3,P03,11,2,75,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,75,12,75,2023-03-16
2024-03-22,Friday,6,22,82,2024-03-17,N,2024,3,March,1,2024,1,3,P03,11,2,76,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,76,13,76,2023-03-17
2024-03-23,Saturday,7,23,83,2024-03-17,Y,2024,3,March,1,2024,1,3,P03,11,2,77,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,77,14,77,2023-03-18
2024-03-24,Sunday,1,24,84,2024-03-24,Y,2024,3,March,1,2024,1,3,P03,12,3,78,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,78,15,78,2023-03-19
2024-03-25,Monday,2,25,85,2024-03-24,N,2024,3,March,1,2024,1,3,P03,12,3,79,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,79,16,79,2023-03-20
2024-03-26,Tuesday,3,26,86,2024-03-24,N,2024,3,March,1,2024,1,3,P03,12,3,80,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,80,17,80,2023-03-21
2024-03-27,Wednesday,4,27,87,2024-03-24,N,2024,3,March,1,2024,1,3,P03,12,3,81,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,81,18,81,2023-03-22
2024-03-28,Thursday,5,28,88,2024-03-24,N,2024,3,March,1,2024,1,3,P03,12,3,82,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,82,19,82,2023-03-23
2024-03-29,Friday,6,29,89,2024-03-24,N,2024,3,March,1,2024,1,3,P03,12,3,83,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,83,20,83,2023-03-24
2024-03-30,Saturday,7,30,90,2024-03-24,Y,2024,3,March,1,2024,1,3,P03,12,3,84,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,84,21,84,2023-03-25
2024-03-31,Sunday,1,31,91,2024-03-31,Y,2024,3,March,1,2024,1,3,P03,13,4,85,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,85,22,85,2023-03-26
2024-04-01,Monday,2,1,92,2024-03-31,N,2024,4,April,2,2024,1,3,P03,13,4,86,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,86,23,86,2023-03-27
2024-04-02,Tuesday,3,2,93,2024-03-31,N,2024,4,April,2,2024,1,3,P03,13,4,87,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,87,24,87,2023-03-28
2024-04-03,Wednesday,4,3,94,2024-03-31,N,2024,4,April,2,2024,1,3,P03,13,4,88,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,88,25,88,2023-03-29
2024-04-04,Thursday,5,4,95,2024-03-31,N,2024,4,April,2,2024,1,3,P03,13,4,89,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,89,26,89,2023-03-30
2024-04-05,Friday,6,5,96,2024-03-31,N,2024,4,April,2,2024,1,3,P03,13,4,90,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,90,27,90,2023-03-31
2024-04-06,Saturday,7,6,97,2024-03-31,Y,2024,4,April,2,2024,1,3,P03,13,4,91,N,H1,2024-01-07,2025-01-04,2024-01-07,2024-04-06,2024-03-10,2024-04-06,2024-01-07,2024-07-06,91,28,91,2023-04-01
2024-04-07,Sunday,1,7,98,2024-04-07,Y,2024,4,April,2,2024,2,4,P04,14,1,92,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,1,1,92,2023-04-02
2024-04-08,Monday,2,8,99,2024-04-07,N,2024,4,April,2,2024,2,4,P04,14,1,93,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,2,2,93,2023-04-03
2024-04-09,Tuesday,3,9,100,2024-04-07,N,2024,4,April,2,2024,2,4,P04,14,1,94,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,3,3,94,2023-04-04
2024-04-10,Wednesday,4,10,101,2024-04-07,N,2024,4,April,2,2024,2,4,P04,14,1,95,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,4,4,95,2023-04-05
2024-04-11,Thursday,5,11,102,2024-04-07,N,2024,4,April,2,2024,2,4,P04,14,1,96,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,5,5,96,2023-04-06
2024-04-12,Friday,6,12,103,2024-04-07,N,2024,4,April,2,2024,2,4,P04,14,1,97,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,6,6,97,2023-04-07
2024-04-13,Saturday,7,13,104,2024-04-07,Y,2024,4,April,2,2024,2,4,P04,14,1,98,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,7,7,98,2023-04-08
2024-04-14,Sunday,1,14,105,2024-04-14,Y,2024,4,April,2,2024,2,4,P04,15,2,99,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,8,8,99,2023-04-09
2024-04-15,Monday,2,15,106,2024-04-14,N,2024,4,April,2,2024,2,4,P04,15,2,100,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,9,9,100,2023-04-10
2024-04-16,Tuesday,3,16,107,2024-04-14,N,2024,4,April,2,2024,2,4,P04,15,2,101,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,10,10,101,2023-04-11
2024-04-17,Wednesday,4,17,108,2024-04-14,N,2024,4,April,2,2024,2,4,P04,15,2,102,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,11,11,102,2023-04-12
2024-04-18,Thursday,5,18,109,2024-04-14,N,2024,4,April,2,2024,2,4,P04,15,2,103,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,12,12,103,2023-04-13
2024-04-19,Friday,6,19,110,2024-04-14,N,2024,4,April,2,2024,2,4,P04,15,2,104,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,13,13,104,2023-04-14
2024-04-20,Saturday,7,20,111,2024-04-14,Y,2024,4,April,2,2024,2,4,P04,15,2,105,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,14,14,105,2023-04-15
2024-04-21,Sunday,1,21,112,2024-04-21,Y,2024,4,April,2,2024,2,4,P04,16,3,106,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,15,15,106,2023-04-16
2024-04-22,Monday,2,22,113,2024-04-21,N,2024,4,April,2,2024,2,4,P04,16,3,107,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,16,16,107,2023-04-17
2024-04-23,Tuesday,3,23,114,2024-04-21,N,2024,4,April,2,2024,2,4,P04,16,3,108,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,17,17,108,2023-04-18
2024-04-24,Wednesday,4,24,115,2024-04-21,N,2024,4,April,2,2024,2,4,P04,16,3,109,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,18,18,109,2023-04-19
2024-04-25,Thursday,5,25,116,2024-04-21,N,2024,4,April,2,2024,2,4,P04,16,3,110,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,19,19,110,2023-04-20
2024-04-26,Friday,6,26,117,2024-04-21,N,2024,4,April,2,2024,2,4,P04,16,3,111,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,20,20,111,2023-04-21
2024-04-27,Saturday,7,27,118,2024-04-21,Y,2024,4,April,2,2024,2,4,P04,16,3,112,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,21,21,112,2023-04-22
2024-04-28,Sunday,1,28,119,2024-04-28,Y,2024,4,April,2,2024,2,4,P04,17,4,113,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,22,22,113,2023-04-23
2024-04-29,Monday,2,29,120,2024-04-28,N,2024,4,April,2,2024,2,4,P04,17,4,114,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,23,23,114,2023-04-24
2024-04-30,Tuesday,3,30,121,2024-04-28,N,2024,4,April,2,2024,2,4,P04,17,4,115,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,24,24,115,2023-04-25
2024-05-01,Wednesday,4,1,122,2024-04-28,N,2024,5,May,2,2024,2,4,P04,17,4,116,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,25,25,116,2023-04-26
2024-05-02,Thursday,5,2,123,2024-04-28,N,2024,5,May,2,2024,2,4,P04,17,4,117,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,26,26,117,2023-04-27
2024-05-03,Friday,6,3,124,2024-04-28,N,2024,5,May,2,2024,2,4,P04,17,4,118,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,27,27,118,2023-04-28
2024-05-04,Saturday,7,4,125,2024-04-28,Y,2024,5,May,2,2024,2,4,P04,17,4,119,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-04-07,2024-05-04,2024-01-07,2024-07-06,28,28,119,2023-04-29
2024-05-05,Sunday,1,5,126,2024-05-05,Y,2024,5,May,2,2024,2,5,P05,18,1,120,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,29,1,120,2023-04-30
2024-05-06,Monday,2,6,127,2024-05-05,N,2024,5,May,2,2024,2,5,P05,18,1,121,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,30,2,121,2023-05-01
2024-05-07,Tuesday,3,7,128,2024-05-05,N,2024,5,May,2,2024,2,5,P05,18,1,122,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,31,3,122,2023-05-02
2024-05-08,Wednesday,4,8,129,2024-05-05,N,2024,5,May,2,2024,2,5,P05,18,1,123,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,32,4,123,2023-05-03
2024-05-09,Thursday,5,9,130,2024-05-05,N,2024,5,May,2,2024,2,5,P05,18,1,124,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,33,5,124,2023-05-04
2024-05-10,Friday,6,10,131,2024-05-05,N,2024,5,May,2,2024,2,5,P05,18,1,125,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,34,6,125,2023-05-05
2024-05-11,Saturday,7,11,132,2024-05-05,Y,2024,5,May,2,2024,2,5,P05,18,1,126,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,35,7,126,2023-05-06
2024-05-12,Sunday,1,12,133,2024-05-12,Y,2024,5,May,2,2024,2,5,P05,19,2,127,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,36,8,127,2023-05-07
2024-05-13,Monday,2,13,134,2024-05-12,N,2024,5,May,2,2024,2,5,P05,19,2,128,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,37,9,128,2023-05-08
2024-05-14,Tuesday,3,14,135,2024-05-12,N,2024,5,May,2,2024,2,5,P05,19,2,129,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,38,10,129,2023-05-09
2024-05-15,Wednesday,4,15,136,2024-05-12,N,2024,5,May,2,2024,2,5,P05,19,2,130,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,39,11,130,2023-05-10
2024-05-16,Thursday,5,16,137,2024-05-12,N,2024,5,May,2,2024,2,5,P05,19,2,131,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,40,12,131,2023-05-11
2024-05-17,Friday,6,17,138,2024-05-12,N,2024,5,May,2,2024,2,5,P05,19,2,132,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,41,13,132,2023-05-12
2024-05-18,Saturday,7,18,139,2024-05-12,Y,2024,5,May,2,2024,2,5,P05,19,2,133,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,42,14,133,2023-05-13
2024-05-19,Sunday,1,19,140,2024-05-19,Y,2024,5,May,2,2024,2,5,P05,20,3,134,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,43,15,134,2023-05-14
2024-05-20,Monday,2,20,141,2024-05-19,N,2024,5,May,2,2024,2,5,P05,20,3,135,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,44,16,135,2023-05-15
2024-05-21,Tuesday,3,21,142,2024-05-19,N,2024,5,May,2,2024,2,5,P05,20,3,136,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,45,17,136,2023-05-16
2024-05-22,Wednesday,4,22,143,2024-05-19,N,2024,5,May,2,2024,2,5,P05,20,3,137,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,46,18,137,2023-05-17
2024-05-23,Thursday,5,23,144,2024-05-19,N,2024,5,May,2,2024,2,5,P05,20,3,138,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,47,19,138,2023-05-18
2024-05-24,Friday,6,24,145,2024-05-19,N,2024,5,May,2,2024,2,5,P05,20,3,139,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,48,20,139,2023-05-19
2024-05-25,Saturday,7,25,146,2024-05-19,Y,2024,5,May,2,2024,2,5,P05,20,3,140,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,49,21,140,2023-05-20
2024-05-26,Sunday,1,26,147,2024-05-26,Y,2024,5,May,2,2024,2,5,P05,21,4,141,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,50,22,141,2023-05-21
2024-05-27,Monday,2,27,148,2024-05-26,N,2024,5,May,2,2024,2,5,P05,21,4,142,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,51,23,142,2023-05-22
2024-05-28,Tuesday,3,28,149,2024-05-26,N,2024,5,May,2,2024,2,5,P05,21,4,143,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,52,24,143,2023-05-23
2024-05-29,Wednesday,4,29,150,2024-05-26,N,2024,5,May,2,2024,2,5,P05,21,4,144,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,53,25,144,2023-05-24
2024-05-30,Thursday,5,30,151,2024-05-26,N,2024,5,May,2,2024,2,5,P05,21,4,145,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,54,26,145,2023-05-25
2024-05-31,Friday,6,31,152,2024-05-26,N,2024,5,May,2,2024,2,5,P05,21,4,146,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,55,27,146,2023-05-26
2024-06-01,Saturday,7,1,153,2024-05-26,Y,2024,6,June,2,2024,2,5,P05,21,4,147,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,56,28,147,2023-05-27
2024-06-02,Sunday,1,2,154,2024-06-02,Y,2024,6,June,2,2024,2,5,P05,22,5,148,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,57,29,148,2023-05-28
2024-06-03,Monday,2,3,155,2024-06-02,N,2024,6,June,2,2024,2,5,P05,22,5,149,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,58,30,149,2023-05-29
2024-06-04,Tuesday,3,4,156,2024-06-02,N,2024,6,June,2,2024,2,5,P05,22,5,150,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,59,31,150,2023-05-30
2024-06-05,Wednesday,4,5,157,2024-06-02,N,2024,6,June,2,2024,2,5,P05,22,5,151,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,60,32,151,2023-05-31
2024-06-06,Thursday,5,6,158,2024-06-02,N,2024,6,June,2,2024,2,5,P05,22,5,152,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,61,33,152,2023-06-01
2024-06-07,Friday,6,7,159,2024-06-02,N,2024,6,June,2,2024,2,5,P05,22,5,153,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,62,34,153,2023-06-02
2024-06-08,Saturday,7,8,160,2024-06-02,Y,2024,6,June,2,2024,2,5,P05,22,5,154,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-05-05,2024-06-08,2024-01-07,2024-07-06,63,35,154,2023-06-03
2024-06-09,Sunday,1,9,161,2024-06-09,Y,2024,6,June,2,2024,2,6,P06,23,1,155,N,H1,2024-01-07,2025-01-04,2024-04-07,2024-07-06,2024-06-09,2024-07-06,2024-01-07,2024-07-06,64,1,155,2023-06-04
